component_model_id,season,Model Week,weight
Historical Average,2011/2012,61,3.47597488418607e-06
Historical Average,2011/2012,62,3.47597488418607e-06
Historical Average,2011/2012,63,3.47597488418607e-06
Historical Average,2011/2012,64,3.47597488418607e-06
Subtype Historical Average,2011/2012,61,0.0298090538611998
Subtype Historical Average,2011/2012,62,0.0298090538611998
Subtype Historical Average,2011/2012,63,0.0298090538611998
Subtype Historical Average,2011/2012,64,0.0298090538611998
Dynamic Harmonic Model,2012/2013,61,0.968063043220192
Dynamic Harmonic Model,2012/2013,62,0.968063043220192
Dynamic Harmonic Model,2012/2013,63,0.968063043220192
Dynamic Harmonic Model,2012/2013,64,0.968063043220192
Historical Average,2012/2013,61,3.86680834442072e-06
Historical Average,2012/2013,62,3.86680834442072e-06
Historical Average,2012/2013,63,3.86680834442072e-06
Historical Average,2012/2013,64,3.86680834442072e-06
Subtype Historical Average,2012/2013,61,0.0319330899714637
Subtype Historical Average,2012/2013,62,0.0319330899714637
Subtype Historical Average,2012/2013,63,0.0319330899714637
Subtype Historical Average,2012/2013,64,0.0319330899714637
Dynamic Harmonic Model,2013/2014,61,0.967784379678357
Dynamic Harmonic Model,2013/2014,62,0.967784379678357
Dynamic Harmonic Model,2013/2014,63,0.967784379678357
Dynamic Harmonic Model,2013/2014,64,0.967784379678357
Historical Average,2013/2014,61,2.07293308246466e-05
Historical Average,2013/2014,62,2.07293308246466e-05
Historical Average,2013/2014,63,2.07293308246466e-05
Historical Average,2013/2014,64,2.07293308246466e-05
Subtype Historical Average,2013/2014,61,0.0321948909908182
Subtype Historical Average,2013/2014,62,0.0321948909908182
Subtype Historical Average,2013/2014,63,0.0321948909908182
Subtype Historical Average,2013/2014,64,0.0321948909908182
Dynamic Harmonic Model,2014/2015,61,0.966568074088559
Dynamic Harmonic Model,2014/2015,62,0.966568074088559
Dynamic Harmonic Model,2014/2015,63,0.966568074088559
Dynamic Harmonic Model,2014/2015,64,0.966568074088559
Historical Average,2014/2015,61,8.38958376384517e-06
Historical Average,2014/2015,62,8.38958376384517e-06
Historical Average,2014/2015,63,8.38958376384517e-06
Historical Average,2014/2015,64,8.38958376384517e-06
Subtype Historical Average,2014/2015,61,0.0334235363276773
Subtype Historical Average,2014/2015,62,0.0334235363276773
Subtype Historical Average,2014/2015,63,0.0334235363276773
Subtype Historical Average,2014/2015,64,0.0334235363276773
Dynamic Harmonic Model,2015/2016,61,0.969173019855562
Dynamic Harmonic Model,2015/2016,62,0.969173019855562
Dynamic Harmonic Model,2015/2016,63,0.969173019855562
Dynamic Harmonic Model,2015/2016,64,0.969173019855562
Historical Average,2015/2016,61,6.12685788289503e-06
Historical Average,2015/2016,62,6.12685788289503e-06
Historical Average,2015/2016,63,6.12685788289503e-06
Historical Average,2015/2016,64,6.12685788289503e-06
Subtype Historical Average,2015/2016,61,0.0308208532865551
Subtype Historical Average,2015/2016,62,0.0308208532865551
Subtype Historical Average,2015/2016,63,0.0308208532865551
Subtype Historical Average,2015/2016,64,0.0308208532865551
Dynamic Harmonic Model,2016/2017,61,0.96492820346687
Dynamic Harmonic Model,2016/2017,62,0.96492820346687
Dynamic Harmonic Model,2016/2017,63,0.96492820346687
Dynamic Harmonic Model,2016/2017,64,0.96492820346687
Historical Average,2016/2017,61,3.80756165513301e-06
Historical Average,2016/2017,62,3.80756165513301e-06
Historical Average,2016/2017,63,3.80756165513301e-06
Historical Average,2016/2017,64,3.80756165513301e-06
Subtype Historical Average,2016/2017,61,0.0350679889714748
Subtype Historical Average,2016/2017,62,0.0350679889714748
Subtype Historical Average,2016/2017,63,0.0350679889714748
Subtype Historical Average,2016/2017,64,0.0350679889714748
Dynamic Harmonic Model,2017/2018,61,0.962363646319357
Dynamic Harmonic Model,2017/2018,62,0.962363646319357
Dynamic Harmonic Model,2017/2018,63,0.962363646319357
Dynamic Harmonic Model,2017/2018,64,0.962363646319357
Historical Average,2017/2018,61,4.50746961114248e-06
Historical Average,2017/2018,62,4.50746961114248e-06
Historical Average,2017/2018,63,4.50746961114248e-06
Historical Average,2017/2018,64,4.50746961114248e-06
Subtype Historical Average,2017/2018,61,0.0376318462110318
Subtype Historical Average,2017/2018,62,0.0376318462110318
Subtype Historical Average,2017/2018,63,0.0376318462110318
Subtype Historical Average,2017/2018,64,0.0376318462110318
Dynamic Harmonic Model,2010/2011,65,0.969266844245314
Dynamic Harmonic Model,2010/2011,66,0.969266844245314
Dynamic Harmonic Model,2010/2011,67,0.969266844245314
Dynamic Harmonic Model,2010/2011,68,0.969266844245314
Historical Average,2010/2011,65,4.93883347453416e-06
Historical Average,2010/2011,66,4.93883347453416e-06
Historical Average,2010/2011,67,4.93883347453416e-06
Historical Average,2010/2011,68,4.93883347453416e-06
Subtype Historical Average,2010/2011,65,0.0307282169212112
Subtype Historical Average,2010/2011,66,0.0307282169212112
Subtype Historical Average,2010/2011,67,0.0307282169212112
Subtype Historical Average,2010/2011,68,0.0307282169212112
Dynamic Harmonic Model,2011/2012,65,0.969977632601759
Dynamic Harmonic Model,2011/2012,66,0.969977632601759
Dynamic Harmonic Model,2011/2012,67,0.969977632601759
Dynamic Harmonic Model,2011/2012,68,0.969977632601759
Historical Average,2011/2012,65,2.95808120516376e-06
Historical Average,2011/2012,66,2.95808120516376e-06
Historical Average,2011/2012,67,2.95808120516376e-06
Historical Average,2011/2012,68,2.95808120516376e-06
Subtype Historical Average,2011/2012,65,0.0300194093170361
Subtype Historical Average,2011/2012,66,0.0300194093170361
Subtype Historical Average,2011/2012,67,0.0300194093170361
Subtype Historical Average,2011/2012,68,0.0300194093170361
Dynamic Harmonic Model,2012/2013,65,0.967282168001282
Dynamic Harmonic Model,2012/2013,66,0.967282168001282
Dynamic Harmonic Model,2012/2013,67,0.967282168001282
Dynamic Harmonic Model,2012/2013,68,0.967282168001282
Historical Average,2012/2013,65,3.96918598182213e-06
Historical Average,2012/2013,66,3.96918598182213e-06
Historical Average,2012/2013,67,3.96918598182213e-06
Historical Average,2012/2013,68,3.96918598182213e-06
Subtype Historical Average,2012/2013,65,0.032713862812736
Subtype Historical Average,2012/2013,66,0.032713862812736
Subtype Historical Average,2012/2013,67,0.032713862812736
Subtype Historical Average,2012/2013,68,0.032713862812736
Dynamic Harmonic Model,2013/2014,65,0.968681770197178
Dynamic Harmonic Model,2013/2014,66,0.968681770197178
Dynamic Harmonic Model,2013/2014,67,0.968681770197178
Dynamic Harmonic Model,2013/2014,68,0.968681770197178
Historical Average,2013/2014,65,1.05653460126423e-05
Historical Average,2013/2014,66,1.05653460126423e-05
Historical Average,2013/2014,67,1.05653460126423e-05
Historical Average,2013/2014,68,1.05653460126423e-05
Subtype Historical Average,2013/2014,65,0.0313076644568091
Subtype Historical Average,2013/2014,66,0.0313076644568091
Subtype Historical Average,2013/2014,67,0.0313076644568091
Subtype Historical Average,2013/2014,68,0.0313076644568091
Dynamic Harmonic Model,2014/2015,65,0.967873092776929
Dynamic Harmonic Model,2014/2015,66,0.967873092776929
Dynamic Harmonic Model,2014/2015,67,0.967873092776929
Dynamic Harmonic Model,2014/2015,68,0.967873092776929
Historical Average,2014/2015,65,6.35973067013336e-06
Historical Average,2014/2015,66,6.35973067013336e-06
Historical Average,2014/2015,67,6.35973067013336e-06
Historical Average,2014/2015,68,6.35973067013336e-06
Subtype Historical Average,2014/2015,65,0.0321205474924004
Subtype Historical Average,2014/2015,66,0.0321205474924004
Subtype Historical Average,2014/2015,67,0.0321205474924004
Subtype Historical Average,2014/2015,68,0.0321205474924004
Dynamic Harmonic Model,2015/2016,65,0.970525164607464
Dynamic Harmonic Model,2015/2016,66,0.970525164607464
Dynamic Harmonic Model,2015/2016,67,0.970525164607464
Dynamic Harmonic Model,2015/2016,68,0.970525164607464
Historical Average,2015/2016,65,5.71862260956559e-06
Historical Average,2015/2016,66,5.71862260956559e-06
Historical Average,2015/2016,67,5.71862260956559e-06
Historical Average,2015/2016,68,5.71862260956559e-06
Subtype Historical Average,2015/2016,65,0.0294691167699267
Subtype Historical Average,2015/2016,66,0.0294691167699267
Subtype Historical Average,2015/2016,67,0.0294691167699267
Subtype Historical Average,2015/2016,68,0.0294691167699267
Dynamic Harmonic Model,2016/2017,65,0.967565718760192
Dynamic Harmonic Model,2016/2017,66,0.967565718760192
Dynamic Harmonic Model,2016/2017,67,0.967565718760192
Dynamic Harmonic Model,2016/2017,68,0.967565718760192
Historical Average,2016/2017,65,2.89673695201665e-06
Historical Average,2016/2017,66,2.89673695201665e-06
Historical Average,2016/2017,67,2.89673695201665e-06
Historical Average,2016/2017,68,2.89673695201665e-06
Subtype Historical Average,2016/2017,65,0.0324313845028559
Subtype Historical Average,2016/2017,66,0.0324313845028559
Subtype Historical Average,2016/2017,67,0.0324313845028559
Subtype Historical Average,2016/2017,68,0.0324313845028559
Dynamic Harmonic Model,2017/2018,65,0.962945342785261
Dynamic Harmonic Model,2017/2018,66,0.962945342785261
Dynamic Harmonic Model,2017/2018,67,0.962945342785261
Dynamic Harmonic Model,2017/2018,68,0.962945342785261
Historical Average,2017/2018,65,4.00688948188285e-06
Historical Average,2017/2018,66,4.00688948188285e-06
Historical Average,2017/2018,67,4.00688948188285e-06
Historical Average,2017/2018,68,4.00688948188285e-06
Subtype Historical Average,2017/2018,65,0.0370506503252573
Subtype Historical Average,2017/2018,66,0.0370506503252573
Subtype Historical Average,2017/2018,67,0.0370506503252573
Subtype Historical Average,2017/2018,68,0.0370506503252573
Dynamic Harmonic Model,2010/2011,69,0.967533919145737
Dynamic Harmonic Model,2010/2011,70,0.967533919145737
Dynamic Harmonic Model,2010/2011,71,0.967533919145737
Dynamic Harmonic Model,2010/2011,72,0.967533919145737
Historical Average,2010/2011,69,1.68170269737362e-06
Historical Average,2010/2011,70,1.68170269737362e-06
Historical Average,2010/2011,71,1.68170269737362e-06
Historical Average,2010/2011,72,1.68170269737362e-06
Subtype Historical Average,2010/2011,69,0.032464399151566
Subtype Historical Average,2010/2011,70,0.032464399151566
Subtype Historical Average,2010/2011,71,0.032464399151566
Subtype Historical Average,2010/2011,72,0.032464399151566
Dynamic Harmonic Model,2011/2012,69,0.966063351909122
Dynamic Harmonic Model,2011/2012,70,0.966063351909122
Dynamic Harmonic Model,2011/2012,71,0.966063351909122
Dynamic Harmonic Model,2011/2012,72,0.966063351909122
Historical Average,2011/2012,69,1.37914012900287e-06
Historical Average,2011/2012,70,1.37914012900287e-06
Historical Average,2011/2012,71,1.37914012900287e-06
Historical Average,2011/2012,72,1.37914012900287e-06
Subtype Historical Average,2011/2012,69,0.0339352689507492
Subtype Historical Average,2011/2012,70,0.0339352689507492
Subtype Historical Average,2011/2012,71,0.0339352689507492
Subtype Historical Average,2011/2012,72,0.0339352689507492
Dynamic Harmonic Model,2012/2013,69,0.967473654527559
Dynamic Harmonic Model,2012/2013,70,0.967473654527559
Dynamic Harmonic Model,2012/2013,71,0.967473654527559
Dynamic Harmonic Model,2012/2013,72,0.967473654527559
Historical Average,2012/2013,69,1.52044051424715e-06
Historical Average,2012/2013,70,1.52044051424715e-06
Historical Average,2012/2013,71,1.52044051424715e-06
Historical Average,2012/2013,72,1.52044051424715e-06
Subtype Historical Average,2012/2013,69,0.0325248250319269
Subtype Historical Average,2012/2013,70,0.0325248250319269
Subtype Historical Average,2012/2013,71,0.0325248250319269
Subtype Historical Average,2012/2013,72,0.0325248250319269
Dynamic Harmonic Model,2013/2014,69,0.968842148167935
Dynamic Harmonic Model,2013/2014,70,0.968842148167935
Dynamic Harmonic Model,2013/2014,71,0.968842148167935
Dynamic Harmonic Model,2013/2014,72,0.968842148167935
Historical Average,2013/2014,69,1.79973881029187e-06
Historical Average,2013/2014,70,1.79973881029187e-06
Historical Average,2013/2014,71,1.79973881029187e-06
Historical Average,2013/2014,72,1.79973881029187e-06
Subtype Historical Average,2013/2014,69,0.0311560520932551
Subtype Historical Average,2013/2014,70,0.0311560520932551
Subtype Historical Average,2013/2014,71,0.0311560520932551
Subtype Historical Average,2013/2014,72,0.0311560520932551
Dynamic Harmonic Model,2014/2015,69,0.972423545757059
Dynamic Harmonic Model,2014/2015,70,0.972423545757059
Dynamic Harmonic Model,2014/2015,71,0.972423545757059
Dynamic Harmonic Model,2014/2015,72,0.972423545757059
Historical Average,2014/2015,69,7.1290440114263e-06
Historical Average,2014/2015,70,7.1290440114263e-06
Historical Average,2014/2015,71,7.1290440114263e-06
Historical Average,2014/2015,72,7.1290440114263e-06
Subtype Historical Average,2014/2015,69,0.02756932519893
Subtype Historical Average,2014/2015,70,0.02756932519893
Subtype Historical Average,2014/2015,71,0.02756932519893
Subtype Historical Average,2014/2015,72,0.02756932519893
Dynamic Harmonic Model,2015/2016,69,0.972019362246977
Dynamic Harmonic Model,2015/2016,70,0.972019362246977
Dynamic Harmonic Model,2015/2016,71,0.972019362246977
Dynamic Harmonic Model,2015/2016,72,0.972019362246977
Historical Average,2015/2016,69,1.5335055216345e-06
Historical Average,2015/2016,70,1.5335055216345e-06
Historical Average,2015/2016,71,1.5335055216345e-06
Historical Average,2015/2016,72,1.5335055216345e-06
Subtype Historical Average,2015/2016,69,0.0279791042475014
Subtype Historical Average,2015/2016,70,0.0279791042475014
Subtype Historical Average,2015/2016,71,0.0279791042475014
Subtype Historical Average,2015/2016,72,0.0279791042475014
Dynamic Harmonic Model,2016/2017,69,0.967664007377967
Dynamic Harmonic Model,2016/2017,70,0.967664007377967
Dynamic Harmonic Model,2016/2017,71,0.967664007377967
Dynamic Harmonic Model,2016/2017,72,0.967664007377967
Historical Average,2016/2017,69,1.08456916255053e-06
Historical Average,2016/2017,70,1.08456916255053e-06
Historical Average,2016/2017,71,1.08456916255053e-06
Historical Average,2016/2017,72,1.08456916255053e-06
Subtype Historical Average,2016/2017,69,0.0323349080528701
Subtype Historical Average,2016/2017,70,0.0323349080528701
Subtype Historical Average,2016/2017,71,0.0323349080528701
Subtype Historical Average,2016/2017,72,0.0323349080528701
Dynamic Harmonic Model,2017/2018,69,0.96311383547595
Dynamic Harmonic Model,2017/2018,70,0.96311383547595
Dynamic Harmonic Model,2017/2018,71,0.96311383547595
Dynamic Harmonic Model,2017/2018,72,0.96311383547595
Historical Average,2017/2018,69,1.58634995221276e-06
Historical Average,2017/2018,70,1.58634995221276e-06
Historical Average,2017/2018,71,1.58634995221276e-06
Historical Average,2017/2018,72,1.58634995221276e-06
Subtype Historical Average,2017/2018,69,0.0368845781740981
Subtype Historical Average,2017/2018,70,0.0368845781740981
Subtype Historical Average,2017/2018,71,0.0368845781740981
Subtype Historical Average,2017/2018,72,0.0368845781740981
Dynamic Harmonic Model,2018/2019,40,0.873488150086288
Dynamic Harmonic Model,2018/2019,41,0.873488150086288
Dynamic Harmonic Model,2018/2019,42,0.873488150086288
Dynamic Harmonic Model,2018/2019,43,0.873488150086288
Dynamic Harmonic Model,2018/2019,44,0.873488150086288
Historical Average,2018/2019,40,3.96493211967858e-06
Historical Average,2018/2019,41,3.96493211967858e-06
Historical Average,2018/2019,42,3.96493211967858e-06
Historical Average,2018/2019,43,3.96493211967858e-06
Historical Average,2018/2019,44,3.96493211967858e-06
Subtype Historical Average,2018/2019,40,0.126507884981593
Subtype Historical Average,2018/2019,41,0.126507884981593
Subtype Historical Average,2018/2019,42,0.126507884981593
Subtype Historical Average,2018/2019,43,0.126507884981593
Subtype Historical Average,2018/2019,44,0.126507884981593
Dynamic Harmonic Model,2018/2019,45,0.857152146550545
Dynamic Harmonic Model,2018/2019,46,0.857152146550545
Dynamic Harmonic Model,2018/2019,47,0.857152146550545
Dynamic Harmonic Model,2018/2019,48,0.857152146550545
Historical Average,2018/2019,45,1.22929661997673e-06
Historical Average,2018/2019,46,1.22929661997673e-06
Historical Average,2018/2019,47,1.22929661997673e-06
Historical Average,2018/2019,48,1.22929661997673e-06
Subtype Historical Average,2018/2019,45,0.142846624152835
Subtype Historical Average,2018/2019,46,0.142846624152835
Subtype Historical Average,2018/2019,47,0.142846624152835
Subtype Historical Average,2018/2019,48,0.142846624152835
Dynamic Harmonic Model,2018/2019,49,0.828235641433367
Dynamic Harmonic Model,2018/2019,50,0.828235641433367
Dynamic Harmonic Model,2018/2019,51,0.828235641433367
Dynamic Harmonic Model,2018/2019,52,0.828235641433367
Historical Average,2018/2019,49,1.02278097903978e-06
Historical Average,2018/2019,50,1.02278097903978e-06
Historical Average,2018/2019,51,1.02278097903978e-06
Historical Average,2018/2019,52,1.02278097903978e-06
Subtype Historical Average,2018/2019,49,0.171763335785654
Subtype Historical Average,2018/2019,50,0.171763335785654
Subtype Historical Average,2018/2019,51,0.171763335785654
Subtype Historical Average,2018/2019,52,0.171763335785654
Dynamic Harmonic Model,2018/2019,53,0.96102455988798
Dynamic Harmonic Model,2018/2019,54,0.96102455988798
Dynamic Harmonic Model,2018/2019,55,0.96102455988798
Dynamic Harmonic Model,2018/2019,56,0.96102455988798
Historical Average,2018/2019,53,3.8618518408621e-06
Historical Average,2018/2019,54,3.8618518408621e-06
Historical Average,2018/2019,55,3.8618518408621e-06
Historical Average,2018/2019,56,3.8618518408621e-06
Subtype Historical Average,2018/2019,53,0.0389715782601792
Subtype Historical Average,2018/2019,54,0.0389715782601792
Subtype Historical Average,2018/2019,55,0.0389715782601792
Subtype Historical Average,2018/2019,56,0.0389715782601792
Dynamic Harmonic Model,2018/2019,57,0.940516679580073
Dynamic Harmonic Model,2018/2019,58,0.940516679580073
Dynamic Harmonic Model,2018/2019,59,0.940516679580073
Dynamic Harmonic Model,2018/2019,60,0.940516679580073
Historical Average,2018/2019,57,8.26124831875185e-06
Historical Average,2018/2019,58,8.26124831875185e-06
Historical Average,2018/2019,59,8.26124831875185e-06
Historical Average,2018/2019,60,8.26124831875185e-06
Subtype Historical Average,2018/2019,57,0.0594750591716082
Subtype Historical Average,2018/2019,58,0.0594750591716082
Subtype Historical Average,2018/2019,59,0.0594750591716082
Subtype Historical Average,2018/2019,60,0.0594750591716082
Dynamic Harmonic Model,2018/2019,61,0.967096329136216
Dynamic Harmonic Model,2018/2019,62,0.967096329136216
Dynamic Harmonic Model,2018/2019,63,0.967096329136216
Dynamic Harmonic Model,2018/2019,64,0.967096329136216
Historical Average,2018/2019,61,5.51736282249354e-06
Historical Average,2018/2019,62,5.51736282249354e-06
Historical Average,2018/2019,63,5.51736282249354e-06
Historical Average,2018/2019,64,5.51736282249354e-06
Subtype Historical Average,2018/2019,61,0.0328981535009611
Subtype Historical Average,2018/2019,62,0.0328981535009611
Subtype Historical Average,2018/2019,63,0.0328981535009611
Subtype Historical Average,2018/2019,64,0.0328981535009611
Dynamic Harmonic Model,2018/2019,65,0.968014592498941
Dynamic Harmonic Model,2018/2019,66,0.968014592498941
Dynamic Harmonic Model,2018/2019,67,0.968014592498941
Dynamic Harmonic Model,2018/2019,68,0.968014592498941
Historical Average,2018/2019,65,4.43775725965283e-06
Historical Average,2018/2019,66,4.43775725965283e-06
Historical Average,2018/2019,67,4.43775725965283e-06
Historical Average,2018/2019,68,4.43775725965283e-06
Subtype Historical Average,2018/2019,65,0.0319809697437993
Subtype Historical Average,2018/2019,66,0.0319809697437993
Subtype Historical Average,2018/2019,67,0.0319809697437993
Subtype Historical Average,2018/2019,68,0.0319809697437993
Dynamic Harmonic Model,2018/2019,69,0.968152469247426
Dynamic Harmonic Model,2018/2019,70,0.968152469247426
Dynamic Harmonic Model,2018/2019,71,0.968152469247426
Dynamic Harmonic Model,2018/2019,72,0.968152469247426
Historical Average,2018/2019,69,1.71211413228149e-06
Historical Average,2018/2019,70,1.71211413228149e-06
Historical Average,2018/2019,71,1.71211413228149e-06
Historical Average,2018/2019,72,1.71211413228149e-06
Subtype Historical Average,2018/2019,69,0.0318458186384415
Subtype Historical Average,2018/2019,70,0.0318458186384415
Subtype Historical Average,2018/2019,71,0.0318458186384415
Subtype Historical Average,2018/2019,72,0.0318458186384415
