component_model_id,season,Model Week,location,target,weight
Subtype Historical Average,2015/2016,71,HHS Region 4,Season peak percentage,0.673925705250927
Historical Average,2016/2017,71,HHS Region 4,Season onset,0.356308978972284
Historical Average,2016/2017,71,HHS Region 4,Season peak week,0.356308978972284
Historical Average,2016/2017,71,HHS Region 4,Season peak percentage,0.356308978972284
Subtype Historical Average,2016/2017,71,HHS Region 4,Season onset,0.643691021027716
Subtype Historical Average,2016/2017,71,HHS Region 4,Season peak week,0.643691021027716
Subtype Historical Average,2016/2017,71,HHS Region 4,Season peak percentage,0.643691021027716
Historical Average,2017/2018,71,HHS Region 4,Season onset,5.68558727056085e-06
Historical Average,2017/2018,71,HHS Region 4,Season peak week,5.68558727056085e-06
Historical Average,2017/2018,71,HHS Region 4,Season peak percentage,5.68558727056085e-06
Subtype Historical Average,2017/2018,71,HHS Region 4,Season onset,0.999994314412729
Subtype Historical Average,2017/2018,71,HHS Region 4,Season peak week,0.999994314412729
Subtype Historical Average,2017/2018,71,HHS Region 4,Season peak percentage,0.999994314412729
Historical Average,2010/2011,72,HHS Region 4,Season onset,0.333606489414554
Historical Average,2010/2011,72,HHS Region 4,Season peak week,0.333606489414554
Historical Average,2010/2011,72,HHS Region 4,Season peak percentage,0.333606489414554
Subtype Historical Average,2010/2011,72,HHS Region 4,Season onset,0.666393510585446
Subtype Historical Average,2010/2011,72,HHS Region 4,Season peak week,0.666393510585446
Subtype Historical Average,2010/2011,72,HHS Region 4,Season peak percentage,0.666393510585446
Historical Average,2011/2012,72,HHS Region 4,Season onset,0.371528085255372
Historical Average,2011/2012,72,HHS Region 4,Season peak week,0.371528085255372
Historical Average,2011/2012,72,HHS Region 4,Season peak percentage,0.371528085255372
Subtype Historical Average,2011/2012,72,HHS Region 4,Season onset,0.628471914744628
Subtype Historical Average,2011/2012,72,HHS Region 4,Season peak week,0.628471914744628
Subtype Historical Average,2011/2012,72,HHS Region 4,Season peak percentage,0.628471914744628
Historical Average,2012/2013,72,HHS Region 4,Season onset,0.422195724464228
Historical Average,2012/2013,72,HHS Region 4,Season peak week,0.422195724464228
Historical Average,2012/2013,72,HHS Region 4,Season peak percentage,0.422195724464228
Subtype Historical Average,2012/2013,72,HHS Region 4,Season onset,0.577804275535772
Subtype Historical Average,2012/2013,72,HHS Region 4,Season peak week,0.577804275535772
Subtype Historical Average,2012/2013,72,HHS Region 4,Season peak percentage,0.577804275535772
Historical Average,2013/2014,72,HHS Region 4,Season onset,0.93448199330774
Historical Average,2013/2014,72,HHS Region 4,Season peak week,0.93448199330774
Historical Average,2013/2014,72,HHS Region 4,Season peak percentage,0.93448199330774
Subtype Historical Average,2013/2014,72,HHS Region 4,Season onset,0.06551800669226
Subtype Historical Average,2013/2014,72,HHS Region 4,Season peak week,0.06551800669226
Subtype Historical Average,2013/2014,72,HHS Region 4,Season peak percentage,0.06551800669226
Historical Average,2014/2015,72,HHS Region 4,Season onset,0.801143280881231
Historical Average,2014/2015,72,HHS Region 4,Season peak week,0.801143280881231
Historical Average,2014/2015,72,HHS Region 4,Season peak percentage,0.801143280881231
Subtype Historical Average,2014/2015,72,HHS Region 4,Season onset,0.198856719118769
Subtype Historical Average,2014/2015,72,HHS Region 4,Season peak week,0.198856719118769
Subtype Historical Average,2014/2015,72,HHS Region 4,Season peak percentage,0.198856719118769
Historical Average,2015/2016,72,HHS Region 4,Season onset,0.326133328335068
Historical Average,2015/2016,72,HHS Region 4,Season peak week,0.326133328335068
Historical Average,2015/2016,72,HHS Region 4,Season peak percentage,0.326133328335068
Subtype Historical Average,2015/2016,72,HHS Region 4,Season onset,0.673866671664932
Subtype Historical Average,2015/2016,72,HHS Region 4,Season peak week,0.673866671664932
Subtype Historical Average,2015/2016,72,HHS Region 4,Season peak percentage,0.673866671664932
Historical Average,2016/2017,72,HHS Region 4,Season onset,0.356372253632004
Historical Average,2016/2017,72,HHS Region 4,Season peak week,0.356372253632004
Historical Average,2016/2017,72,HHS Region 4,Season peak percentage,0.356372253632004
Subtype Historical Average,2016/2017,72,HHS Region 4,Season onset,0.643627746367996
Subtype Historical Average,2016/2017,72,HHS Region 4,Season peak week,0.643627746367996
Subtype Historical Average,2016/2017,72,HHS Region 4,Season peak percentage,0.643627746367996
Historical Average,2017/2018,72,HHS Region 4,Season onset,5.69240018919757e-06
Historical Average,2017/2018,72,HHS Region 4,Season peak week,5.69240018919757e-06
Historical Average,2017/2018,72,HHS Region 4,Season peak percentage,5.69240018919757e-06
Subtype Historical Average,2017/2018,72,HHS Region 4,Season onset,0.999994307599811
Subtype Historical Average,2017/2018,72,HHS Region 4,Season peak week,0.999994307599811
Subtype Historical Average,2017/2018,72,HHS Region 4,Season peak percentage,0.999994307599811
Historical Average,2010/2011,40,HHS Region 5,Season onset,4.04403873861559e-06
Historical Average,2010/2011,40,HHS Region 5,Season peak week,4.04403873861559e-06
Historical Average,2010/2011,40,HHS Region 5,Season peak percentage,4.04403873861559e-06
Subtype Historical Average,2010/2011,40,HHS Region 5,Season onset,0.999995955961261
Subtype Historical Average,2010/2011,40,HHS Region 5,Season peak week,0.999995955961261
Subtype Historical Average,2010/2011,40,HHS Region 5,Season peak percentage,0.999995955961261
Historical Average,2011/2012,40,HHS Region 5,Season onset,3.77164811840963e-05
Historical Average,2011/2012,40,HHS Region 5,Season peak week,3.77164811840963e-05
Historical Average,2011/2012,40,HHS Region 5,Season peak percentage,3.77164811840963e-05
Subtype Historical Average,2011/2012,40,HHS Region 5,Season onset,0.999962283518816
Subtype Historical Average,2011/2012,40,HHS Region 5,Season peak week,0.999962283518816
Subtype Historical Average,2011/2012,40,HHS Region 5,Season peak percentage,0.999962283518816
Historical Average,2012/2013,40,HHS Region 5,Season onset,0.0829116124920103
Historical Average,2012/2013,40,HHS Region 5,Season peak week,0.0829116124920103
Historical Average,2012/2013,40,HHS Region 5,Season peak percentage,0.0829116124920103
Subtype Historical Average,2012/2013,40,HHS Region 5,Season onset,0.91708838750799
Subtype Historical Average,2012/2013,40,HHS Region 5,Season peak week,0.91708838750799
Subtype Historical Average,2012/2013,40,HHS Region 5,Season peak percentage,0.91708838750799
Historical Average,2013/2014,40,HHS Region 5,Season onset,0.158770780716147
Historical Average,2013/2014,40,HHS Region 5,Season peak week,0.158770780716147
Historical Average,2013/2014,40,HHS Region 5,Season peak percentage,0.158770780716147
Subtype Historical Average,2013/2014,40,HHS Region 5,Season onset,0.841229219283853
Subtype Historical Average,2013/2014,40,HHS Region 5,Season peak week,0.841229219283853
Subtype Historical Average,2013/2014,40,HHS Region 5,Season peak percentage,0.841229219283853
Historical Average,2014/2015,40,HHS Region 5,Season onset,0.406541116850542
Historical Average,2014/2015,40,HHS Region 5,Season peak week,0.406541116850542
Historical Average,2014/2015,40,HHS Region 5,Season peak percentage,0.406541116850542
Subtype Historical Average,2014/2015,40,HHS Region 5,Season onset,0.593458883149458
Subtype Historical Average,2014/2015,40,HHS Region 5,Season peak week,0.593458883149458
Subtype Historical Average,2014/2015,40,HHS Region 5,Season peak percentage,0.593458883149458
Historical Average,2015/2016,40,HHS Region 5,Season onset,8.08699039532616e-05
Historical Average,2015/2016,40,HHS Region 5,Season peak week,8.08699039532616e-05
Historical Average,2015/2016,40,HHS Region 5,Season peak percentage,8.08699039532616e-05
Subtype Historical Average,2015/2016,40,HHS Region 5,Season onset,0.999919130096047
Subtype Historical Average,2015/2016,40,HHS Region 5,Season peak week,0.999919130096047
Subtype Historical Average,2015/2016,40,HHS Region 5,Season peak percentage,0.999919130096047
Historical Average,2016/2017,40,HHS Region 5,Season onset,0.000209739600226322
Historical Average,2016/2017,40,HHS Region 5,Season peak week,0.000209739600226322
Historical Average,2016/2017,40,HHS Region 5,Season peak percentage,0.000209739600226322
Subtype Historical Average,2016/2017,40,HHS Region 5,Season onset,0.999790260399774
Subtype Historical Average,2016/2017,40,HHS Region 5,Season peak week,0.999790260399774
Subtype Historical Average,2016/2017,40,HHS Region 5,Season peak percentage,0.999790260399774
Historical Average,2017/2018,40,HHS Region 5,Season onset,6.29306655505199e-06
Historical Average,2017/2018,40,HHS Region 5,Season peak week,6.29306655505199e-06
Historical Average,2017/2018,40,HHS Region 5,Season peak percentage,6.29306655505199e-06
Subtype Historical Average,2017/2018,40,HHS Region 5,Season onset,0.999993706933445
Subtype Historical Average,2017/2018,40,HHS Region 5,Season peak week,0.999993706933445
Subtype Historical Average,2017/2018,40,HHS Region 5,Season peak percentage,0.999993706933445
Historical Average,2010/2011,41,HHS Region 5,Season onset,3.00371326561176e-05
Historical Average,2010/2011,41,HHS Region 5,Season peak week,3.00371326561176e-05
Historical Average,2010/2011,41,HHS Region 5,Season peak percentage,3.00371326561176e-05
Subtype Historical Average,2010/2011,41,HHS Region 5,Season onset,0.999969962867344
Subtype Historical Average,2010/2011,41,HHS Region 5,Season peak week,0.999969962867344
Subtype Historical Average,2010/2011,41,HHS Region 5,Season peak percentage,0.999969962867344
Historical Average,2011/2012,41,HHS Region 5,Season onset,4.99479985779269e-05
Historical Average,2011/2012,41,HHS Region 5,Season peak week,4.99479985779269e-05
Historical Average,2011/2012,41,HHS Region 5,Season peak percentage,4.99479985779269e-05
Subtype Historical Average,2011/2012,41,HHS Region 5,Season onset,0.999950052001422
Subtype Historical Average,2011/2012,41,HHS Region 5,Season peak week,0.999950052001422
Subtype Historical Average,2011/2012,41,HHS Region 5,Season peak percentage,0.999950052001422
Historical Average,2012/2013,41,HHS Region 5,Season onset,0.0377509940833669
Historical Average,2012/2013,41,HHS Region 5,Season peak week,0.0377509940833669
Historical Average,2012/2013,41,HHS Region 5,Season peak percentage,0.0377509940833669
Subtype Historical Average,2012/2013,41,HHS Region 5,Season onset,0.962249005916633
Subtype Historical Average,2012/2013,41,HHS Region 5,Season peak week,0.962249005916633
Subtype Historical Average,2012/2013,41,HHS Region 5,Season peak percentage,0.962249005916633
Historical Average,2013/2014,41,HHS Region 5,Season onset,0.336546346817782
Historical Average,2013/2014,41,HHS Region 5,Season peak week,0.336546346817782
Historical Average,2013/2014,41,HHS Region 5,Season peak percentage,0.336546346817782
Subtype Historical Average,2013/2014,41,HHS Region 5,Season onset,0.663453653182218
Subtype Historical Average,2013/2014,41,HHS Region 5,Season peak week,0.663453653182218
Subtype Historical Average,2013/2014,41,HHS Region 5,Season peak percentage,0.663453653182218
Historical Average,2014/2015,41,HHS Region 5,Season onset,0.995334742038409
Historical Average,2014/2015,41,HHS Region 5,Season peak week,0.995334742038409
Historical Average,2014/2015,41,HHS Region 5,Season peak percentage,0.995334742038409
Subtype Historical Average,2014/2015,41,HHS Region 5,Season onset,0.00466525796159091
Subtype Historical Average,2014/2015,41,HHS Region 5,Season peak week,0.00466525796159091
Subtype Historical Average,2014/2015,41,HHS Region 5,Season peak percentage,0.00466525796159091
Historical Average,2015/2016,41,HHS Region 5,Season onset,0.00204999129954101
Historical Average,2015/2016,41,HHS Region 5,Season peak week,0.00204999129954101
Historical Average,2015/2016,41,HHS Region 5,Season peak percentage,0.00204999129954101
Subtype Historical Average,2015/2016,41,HHS Region 5,Season onset,0.997950008700459
Subtype Historical Average,2015/2016,41,HHS Region 5,Season peak week,0.997950008700459
Subtype Historical Average,2015/2016,41,HHS Region 5,Season peak percentage,0.997950008700459
Historical Average,2016/2017,41,HHS Region 5,Season onset,0.0517677838129656
Historical Average,2016/2017,41,HHS Region 5,Season peak week,0.0517677838129656
Historical Average,2016/2017,41,HHS Region 5,Season peak percentage,0.0517677838129656
Subtype Historical Average,2016/2017,41,HHS Region 5,Season onset,0.948232216187034
Subtype Historical Average,2016/2017,41,HHS Region 5,Season peak week,0.948232216187034
Subtype Historical Average,2016/2017,41,HHS Region 5,Season peak percentage,0.948232216187034
Historical Average,2017/2018,41,HHS Region 5,Season onset,1.0769651802826e-05
Historical Average,2017/2018,41,HHS Region 5,Season peak week,1.0769651802826e-05
Historical Average,2017/2018,41,HHS Region 5,Season peak percentage,1.0769651802826e-05
Subtype Historical Average,2017/2018,41,HHS Region 5,Season onset,0.999989230348197
Subtype Historical Average,2017/2018,41,HHS Region 5,Season peak week,0.999989230348197
Subtype Historical Average,2017/2018,41,HHS Region 5,Season peak percentage,0.999989230348197
Historical Average,2010/2011,42,HHS Region 5,Season onset,6.75327019404814e-06
Historical Average,2010/2011,42,HHS Region 5,Season peak week,6.75327019404814e-06
Historical Average,2010/2011,42,HHS Region 5,Season peak percentage,6.75327019404814e-06
Subtype Historical Average,2010/2011,42,HHS Region 5,Season onset,0.999993246729806
Subtype Historical Average,2010/2011,42,HHS Region 5,Season peak week,0.999993246729806
Subtype Historical Average,2010/2011,42,HHS Region 5,Season peak percentage,0.999993246729806
Historical Average,2011/2012,42,HHS Region 5,Season onset,1.00936056727246e-05
Historical Average,2011/2012,42,HHS Region 5,Season peak week,1.00936056727246e-05
Historical Average,2011/2012,42,HHS Region 5,Season peak percentage,1.00936056727246e-05
Subtype Historical Average,2011/2012,42,HHS Region 5,Season onset,0.999989906394327
Subtype Historical Average,2011/2012,42,HHS Region 5,Season peak week,0.999989906394327
Subtype Historical Average,2011/2012,42,HHS Region 5,Season peak percentage,0.999989906394327
Historical Average,2012/2013,42,HHS Region 5,Season onset,3.75461801010702e-05
Historical Average,2012/2013,42,HHS Region 5,Season peak week,3.75461801010702e-05
Historical Average,2012/2013,42,HHS Region 5,Season peak percentage,3.75461801010702e-05
Subtype Historical Average,2012/2013,42,HHS Region 5,Season onset,0.999962453819899
Subtype Historical Average,2012/2013,42,HHS Region 5,Season peak week,0.999962453819899
Subtype Historical Average,2012/2013,42,HHS Region 5,Season peak percentage,0.999962453819899
Historical Average,2013/2014,42,HHS Region 5,Season onset,0.000155751082767601
Historical Average,2013/2014,42,HHS Region 5,Season peak week,0.000155751082767601
Historical Average,2013/2014,42,HHS Region 5,Season peak percentage,0.000155751082767601
Subtype Historical Average,2013/2014,42,HHS Region 5,Season onset,0.999844248917232
Subtype Historical Average,2013/2014,42,HHS Region 5,Season peak week,0.999844248917232
Subtype Historical Average,2013/2014,42,HHS Region 5,Season peak percentage,0.999844248917232
Historical Average,2014/2015,42,HHS Region 5,Season onset,0.189707000462375
Historical Average,2014/2015,42,HHS Region 5,Season peak week,0.189707000462375
Historical Average,2014/2015,42,HHS Region 5,Season peak percentage,0.189707000462375
Subtype Historical Average,2014/2015,42,HHS Region 5,Season onset,0.810292999537625
Subtype Historical Average,2014/2015,42,HHS Region 5,Season peak week,0.810292999537625
Subtype Historical Average,2014/2015,42,HHS Region 5,Season peak percentage,0.810292999537625
Historical Average,2015/2016,42,HHS Region 5,Season onset,1.30529528926068e-05
Historical Average,2015/2016,42,HHS Region 5,Season peak week,1.30529528926068e-05
Historical Average,2015/2016,42,HHS Region 5,Season peak percentage,1.30529528926068e-05
Subtype Historical Average,2015/2016,42,HHS Region 5,Season onset,0.999986947047107
Subtype Historical Average,2015/2016,42,HHS Region 5,Season peak week,0.999986947047107
Subtype Historical Average,2015/2016,42,HHS Region 5,Season peak percentage,0.999986947047107
Historical Average,2016/2017,42,HHS Region 5,Season onset,1.80568068524329e-05
Historical Average,2016/2017,42,HHS Region 5,Season peak week,1.80568068524329e-05
Historical Average,2016/2017,42,HHS Region 5,Season peak percentage,1.80568068524329e-05
Subtype Historical Average,2016/2017,42,HHS Region 5,Season onset,0.999981943193148
Subtype Historical Average,2016/2017,42,HHS Region 5,Season peak week,0.999981943193148
Subtype Historical Average,2016/2017,42,HHS Region 5,Season peak percentage,0.999981943193148
Historical Average,2017/2018,42,HHS Region 5,Season onset,2.92731253160176e-06
Historical Average,2017/2018,42,HHS Region 5,Season peak week,2.92731253160176e-06
Historical Average,2017/2018,42,HHS Region 5,Season peak percentage,2.92731253160176e-06
Subtype Historical Average,2017/2018,42,HHS Region 5,Season onset,0.999997072687468
Subtype Historical Average,2017/2018,42,HHS Region 5,Season peak week,0.999997072687468
Subtype Historical Average,2017/2018,42,HHS Region 5,Season peak percentage,0.999997072687468
Historical Average,2010/2011,43,HHS Region 5,Season onset,6.1424195217525e-06
Historical Average,2010/2011,43,HHS Region 5,Season peak week,6.1424195217525e-06
Historical Average,2010/2011,43,HHS Region 5,Season peak percentage,6.1424195217525e-06
Subtype Historical Average,2010/2011,43,HHS Region 5,Season onset,0.999993857580478
Subtype Historical Average,2010/2011,43,HHS Region 5,Season peak week,0.999993857580478
Subtype Historical Average,2010/2011,43,HHS Region 5,Season peak percentage,0.999993857580478
Historical Average,2011/2012,43,HHS Region 5,Season onset,1.39334679244098e-05
Historical Average,2011/2012,43,HHS Region 5,Season peak week,1.39334679244098e-05
Historical Average,2011/2012,43,HHS Region 5,Season peak percentage,1.39334679244098e-05
Subtype Historical Average,2011/2012,43,HHS Region 5,Season onset,0.999986066532076
Subtype Historical Average,2011/2012,43,HHS Region 5,Season peak week,0.999986066532076
Subtype Historical Average,2011/2012,43,HHS Region 5,Season peak percentage,0.999986066532076
Historical Average,2012/2013,43,HHS Region 5,Season onset,0.000104322946203109
Historical Average,2012/2013,43,HHS Region 5,Season peak week,0.000104322946203109
Historical Average,2012/2013,43,HHS Region 5,Season peak percentage,0.000104322946203109
Subtype Historical Average,2012/2013,43,HHS Region 5,Season onset,0.999895677053797
Subtype Historical Average,2012/2013,43,HHS Region 5,Season peak week,0.999895677053797
Subtype Historical Average,2012/2013,43,HHS Region 5,Season peak percentage,0.999895677053797
Historical Average,2013/2014,43,HHS Region 5,Season onset,0.000862423560160429
Historical Average,2013/2014,43,HHS Region 5,Season peak week,0.000862423560160429
Historical Average,2013/2014,43,HHS Region 5,Season peak percentage,0.000862423560160429
Subtype Historical Average,2013/2014,43,HHS Region 5,Season onset,0.99913757643984
Subtype Historical Average,2013/2014,43,HHS Region 5,Season peak week,0.99913757643984
Subtype Historical Average,2013/2014,43,HHS Region 5,Season peak percentage,0.99913757643984
Historical Average,2014/2015,43,HHS Region 5,Season onset,0.295964818691807
Historical Average,2014/2015,43,HHS Region 5,Season peak week,0.295964818691807
Historical Average,2014/2015,43,HHS Region 5,Season peak percentage,0.295964818691807
Subtype Historical Average,2014/2015,43,HHS Region 5,Season onset,0.704035181308193
Subtype Historical Average,2014/2015,43,HHS Region 5,Season peak week,0.704035181308193
Subtype Historical Average,2014/2015,43,HHS Region 5,Season peak percentage,0.704035181308193
Historical Average,2015/2016,43,HHS Region 5,Season onset,1.89053499485883e-05
Historical Average,2015/2016,43,HHS Region 5,Season peak week,1.89053499485883e-05
Historical Average,2015/2016,43,HHS Region 5,Season peak percentage,1.89053499485883e-05
Subtype Historical Average,2015/2016,43,HHS Region 5,Season onset,0.999981094650051
Subtype Historical Average,2015/2016,43,HHS Region 5,Season peak week,0.999981094650051
Subtype Historical Average,2015/2016,43,HHS Region 5,Season peak percentage,0.999981094650051
Historical Average,2016/2017,43,HHS Region 5,Season onset,2.79060251243836e-05
Historical Average,2016/2017,43,HHS Region 5,Season peak week,2.79060251243836e-05
Historical Average,2016/2017,43,HHS Region 5,Season peak percentage,2.79060251243836e-05
Subtype Historical Average,2016/2017,43,HHS Region 5,Season onset,0.999972093974876
Subtype Historical Average,2016/2017,43,HHS Region 5,Season peak week,0.999972093974876
Subtype Historical Average,2016/2017,43,HHS Region 5,Season peak percentage,0.999972093974876
Historical Average,2017/2018,43,HHS Region 5,Season onset,3.49790816304385e-06
Historical Average,2017/2018,43,HHS Region 5,Season peak week,3.49790816304385e-06
Historical Average,2017/2018,43,HHS Region 5,Season peak percentage,3.49790816304385e-06
Subtype Historical Average,2017/2018,43,HHS Region 5,Season onset,0.999996502091837
Subtype Historical Average,2017/2018,43,HHS Region 5,Season peak week,0.999996502091837
Subtype Historical Average,2017/2018,43,HHS Region 5,Season peak percentage,0.999996502091837
Historical Average,2010/2011,44,HHS Region 5,Season onset,1.03936918476878e-05
Historical Average,2010/2011,44,HHS Region 5,Season peak week,1.03936918476878e-05
Historical Average,2010/2011,44,HHS Region 5,Season peak percentage,1.03936918476878e-05
Subtype Historical Average,2010/2011,44,HHS Region 5,Season onset,0.999989606308152
Subtype Historical Average,2010/2011,44,HHS Region 5,Season peak week,0.999989606308152
Subtype Historical Average,2010/2011,44,HHS Region 5,Season peak percentage,0.999989606308152
Historical Average,2011/2012,44,HHS Region 5,Season onset,2.16835290848064e-05
Historical Average,2011/2012,44,HHS Region 5,Season peak week,2.16835290848064e-05
Historical Average,2011/2012,44,HHS Region 5,Season peak percentage,2.16835290848064e-05
Subtype Historical Average,2011/2012,44,HHS Region 5,Season onset,0.999978316470915
Subtype Historical Average,2011/2012,44,HHS Region 5,Season peak week,0.999978316470915
Subtype Historical Average,2011/2012,44,HHS Region 5,Season peak percentage,0.999978316470915
Historical Average,2012/2013,44,HHS Region 5,Season onset,0.0109803921509466
Historical Average,2012/2013,44,HHS Region 5,Season peak week,0.0109803921509466
Historical Average,2012/2013,44,HHS Region 5,Season peak percentage,0.0109803921509466
Subtype Historical Average,2012/2013,44,HHS Region 5,Season onset,0.989019607849053
Subtype Historical Average,2012/2013,44,HHS Region 5,Season peak week,0.989019607849053
Subtype Historical Average,2012/2013,44,HHS Region 5,Season peak percentage,0.989019607849053
Historical Average,2013/2014,44,HHS Region 5,Season onset,0.207399092120285
Historical Average,2013/2014,44,HHS Region 5,Season peak week,0.207399092120285
Historical Average,2013/2014,44,HHS Region 5,Season peak percentage,0.207399092120285
Subtype Historical Average,2013/2014,44,HHS Region 5,Season onset,0.792600907879715
Subtype Historical Average,2013/2014,44,HHS Region 5,Season peak week,0.792600907879715
Subtype Historical Average,2013/2014,44,HHS Region 5,Season peak percentage,0.792600907879715
Historical Average,2014/2015,44,HHS Region 5,Season onset,0.614339878255974
Historical Average,2014/2015,44,HHS Region 5,Season peak week,0.614339878255974
Historical Average,2014/2015,44,HHS Region 5,Season peak percentage,0.614339878255974
Subtype Historical Average,2014/2015,44,HHS Region 5,Season onset,0.385660121744026
Subtype Historical Average,2014/2015,44,HHS Region 5,Season peak week,0.385660121744026
Subtype Historical Average,2014/2015,44,HHS Region 5,Season peak percentage,0.385660121744026
Historical Average,2015/2016,44,HHS Region 5,Season onset,9.45514271535959e-05
Historical Average,2015/2016,44,HHS Region 5,Season peak week,9.45514271535959e-05
Historical Average,2015/2016,44,HHS Region 5,Season peak percentage,9.45514271535959e-05
Subtype Historical Average,2015/2016,44,HHS Region 5,Season onset,0.999905448572846
Subtype Historical Average,2015/2016,44,HHS Region 5,Season peak week,0.999905448572846
Subtype Historical Average,2015/2016,44,HHS Region 5,Season peak percentage,0.999905448572846
Historical Average,2016/2017,44,HHS Region 5,Season onset,0.000267532705647709
Historical Average,2016/2017,44,HHS Region 5,Season peak week,0.000267532705647709
Historical Average,2016/2017,44,HHS Region 5,Season peak percentage,0.000267532705647709
Subtype Historical Average,2016/2017,44,HHS Region 5,Season onset,0.999732467294352
Subtype Historical Average,2016/2017,44,HHS Region 5,Season peak week,0.999732467294352
Subtype Historical Average,2016/2017,44,HHS Region 5,Season peak percentage,0.999732467294352
Historical Average,2017/2018,44,HHS Region 5,Season onset,6.51744400283061e-06
Historical Average,2017/2018,44,HHS Region 5,Season peak week,6.51744400283061e-06
Historical Average,2017/2018,44,HHS Region 5,Season peak percentage,6.51744400283061e-06
Subtype Historical Average,2017/2018,44,HHS Region 5,Season onset,0.999993482555997
Subtype Historical Average,2017/2018,44,HHS Region 5,Season peak week,0.999993482555997
Subtype Historical Average,2017/2018,44,HHS Region 5,Season peak percentage,0.999993482555997
Historical Average,2010/2011,45,HHS Region 5,Season onset,8.54756426352568e-06
Historical Average,2010/2011,45,HHS Region 5,Season peak week,8.54756426352568e-06
Historical Average,2010/2011,45,HHS Region 5,Season peak percentage,8.54756426352568e-06
Subtype Historical Average,2010/2011,45,HHS Region 5,Season onset,0.999991452435737
Subtype Historical Average,2010/2011,45,HHS Region 5,Season peak week,0.999991452435737
Subtype Historical Average,2010/2011,45,HHS Region 5,Season peak percentage,0.999991452435737
Historical Average,2011/2012,45,HHS Region 5,Season onset,1.36921951840869e-05
Historical Average,2011/2012,45,HHS Region 5,Season peak week,1.36921951840869e-05
Historical Average,2011/2012,45,HHS Region 5,Season peak percentage,1.36921951840869e-05
Subtype Historical Average,2011/2012,45,HHS Region 5,Season onset,0.999986307804816
Subtype Historical Average,2011/2012,45,HHS Region 5,Season peak week,0.999986307804816
Subtype Historical Average,2011/2012,45,HHS Region 5,Season peak percentage,0.999986307804816
Historical Average,2012/2013,45,HHS Region 5,Season onset,0.00522562728771262
Historical Average,2012/2013,45,HHS Region 5,Season peak week,0.00522562728771262
Historical Average,2012/2013,45,HHS Region 5,Season peak percentage,0.00522562728771262
Subtype Historical Average,2012/2013,45,HHS Region 5,Season onset,0.994774372712287
Subtype Historical Average,2012/2013,45,HHS Region 5,Season peak week,0.994774372712287
Subtype Historical Average,2012/2013,45,HHS Region 5,Season peak percentage,0.994774372712287
Historical Average,2013/2014,45,HHS Region 5,Season onset,0.155758620379415
Historical Average,2013/2014,45,HHS Region 5,Season peak week,0.155758620379415
Historical Average,2013/2014,45,HHS Region 5,Season peak percentage,0.155758620379415
Subtype Historical Average,2013/2014,45,HHS Region 5,Season onset,0.844241379620585
Subtype Historical Average,2013/2014,45,HHS Region 5,Season peak week,0.844241379620585
Subtype Historical Average,2013/2014,45,HHS Region 5,Season peak percentage,0.844241379620585
Historical Average,2014/2015,45,HHS Region 5,Season onset,0.483139164008785
Historical Average,2014/2015,45,HHS Region 5,Season peak week,0.483139164008785
Historical Average,2014/2015,45,HHS Region 5,Season peak percentage,0.483139164008785
Subtype Historical Average,2014/2015,45,HHS Region 5,Season onset,0.516860835991215
Subtype Historical Average,2014/2015,45,HHS Region 5,Season peak week,0.516860835991215
Subtype Historical Average,2014/2015,45,HHS Region 5,Season peak percentage,0.516860835991215
Historical Average,2015/2016,45,HHS Region 5,Season onset,5.0578875912141e-05
Historical Average,2015/2016,45,HHS Region 5,Season peak week,5.0578875912141e-05
Historical Average,2015/2016,45,HHS Region 5,Season peak percentage,5.0578875912141e-05
Subtype Historical Average,2015/2016,45,HHS Region 5,Season onset,0.999949421124088
Subtype Historical Average,2015/2016,45,HHS Region 5,Season peak week,0.999949421124088
Subtype Historical Average,2015/2016,45,HHS Region 5,Season peak percentage,0.999949421124088
Historical Average,2016/2017,45,HHS Region 5,Season onset,0.000104361313530924
Historical Average,2016/2017,45,HHS Region 5,Season peak week,0.000104361313530924
Historical Average,2016/2017,45,HHS Region 5,Season peak percentage,0.000104361313530924
Subtype Historical Average,2016/2017,45,HHS Region 5,Season onset,0.999895638686469
Subtype Historical Average,2016/2017,45,HHS Region 5,Season peak week,0.999895638686469
Subtype Historical Average,2016/2017,45,HHS Region 5,Season peak percentage,0.999895638686469
Historical Average,2017/2018,45,HHS Region 5,Season onset,5.51475551828919e-06
Historical Average,2017/2018,45,HHS Region 5,Season peak week,5.51475551828919e-06
Historical Average,2017/2018,45,HHS Region 5,Season peak percentage,5.51475551828919e-06
Subtype Historical Average,2017/2018,45,HHS Region 5,Season onset,0.999994485244482
Subtype Historical Average,2017/2018,45,HHS Region 5,Season peak week,0.999994485244482
Subtype Historical Average,2017/2018,45,HHS Region 5,Season peak percentage,0.999994485244482
Historical Average,2010/2011,46,HHS Region 5,Season onset,8.97832212174376e-06
Historical Average,2010/2011,46,HHS Region 5,Season peak week,8.97832212174376e-06
Historical Average,2010/2011,46,HHS Region 5,Season peak percentage,8.97832212174376e-06
Subtype Historical Average,2010/2011,46,HHS Region 5,Season onset,0.999991021677878
Subtype Historical Average,2010/2011,46,HHS Region 5,Season peak week,0.999991021677878
Subtype Historical Average,2010/2011,46,HHS Region 5,Season peak percentage,0.999991021677878
Historical Average,2011/2012,46,HHS Region 5,Season onset,8.39244142436627e-06
