component_model_id,season,Model Week,location,target,weight
Historical Average,2018/2019,50,HHS Region 5,4 wk ahead,0.669917130377865
Subtype Historical Average,2018/2019,50,HHS Region 5,4 wk ahead,0.330082869622135
Historical Average,2018/2019,51,HHS Region 5,4 wk ahead,0.999993827806395
Subtype Historical Average,2018/2019,51,HHS Region 5,4 wk ahead,6.17219360451939e-06
Historical Average,2018/2019,52,HHS Region 5,4 wk ahead,0.999997856350587
Subtype Historical Average,2018/2019,52,HHS Region 5,4 wk ahead,2.14364941303926e-06
Historical Average,2018/2019,53,HHS Region 5,4 wk ahead,0.999999335118861
Subtype Historical Average,2018/2019,53,HHS Region 5,4 wk ahead,6.64881138625797e-07
Historical Average,2018/2019,54,HHS Region 5,4 wk ahead,0.999962125782762
Subtype Historical Average,2018/2019,54,HHS Region 5,4 wk ahead,3.78742172384365e-05
Historical Average,2018/2019,55,HHS Region 5,4 wk ahead,0.999980909389306
Subtype Historical Average,2018/2019,55,HHS Region 5,4 wk ahead,1.9090610694362e-05
Historical Average,2018/2019,56,HHS Region 5,4 wk ahead,0.999992457510407
Subtype Historical Average,2018/2019,56,HHS Region 5,4 wk ahead,7.54248959264736e-06
Historical Average,2018/2019,57,HHS Region 5,4 wk ahead,0.999983677378724
Subtype Historical Average,2018/2019,57,HHS Region 5,4 wk ahead,1.63226212758157e-05
Historical Average,2018/2019,58,HHS Region 5,4 wk ahead,0.99993032921045
Subtype Historical Average,2018/2019,58,HHS Region 5,4 wk ahead,6.96707895500839e-05
Historical Average,2018/2019,59,HHS Region 5,4 wk ahead,0.000494912261324073
Subtype Historical Average,2018/2019,59,HHS Region 5,4 wk ahead,0.999505087738676
Historical Average,2018/2019,60,HHS Region 5,4 wk ahead,2.1202554342675e-05
Subtype Historical Average,2018/2019,60,HHS Region 5,4 wk ahead,0.999978797445657
Historical Average,2018/2019,61,HHS Region 5,4 wk ahead,0.999483154062215
Subtype Historical Average,2018/2019,61,HHS Region 5,4 wk ahead,0.000516845937784952
Historical Average,2018/2019,62,HHS Region 5,4 wk ahead,0.882736898498357
Subtype Historical Average,2018/2019,62,HHS Region 5,4 wk ahead,0.117263101501643
Historical Average,2018/2019,63,HHS Region 5,4 wk ahead,5.812875269674e-05
Subtype Historical Average,2018/2019,63,HHS Region 5,4 wk ahead,0.999941871247303
Historical Average,2018/2019,64,HHS Region 5,4 wk ahead,0.0530773045601752
Subtype Historical Average,2018/2019,64,HHS Region 5,4 wk ahead,0.946922695439825
Historical Average,2018/2019,65,HHS Region 5,4 wk ahead,0.000365223676629341
Subtype Historical Average,2018/2019,65,HHS Region 5,4 wk ahead,0.999634776323371
Historical Average,2018/2019,66,HHS Region 5,4 wk ahead,2.61176493385089e-05
Subtype Historical Average,2018/2019,66,HHS Region 5,4 wk ahead,0.999973882350662
Historical Average,2018/2019,67,HHS Region 5,4 wk ahead,2.89802732797484e-06
Subtype Historical Average,2018/2019,67,HHS Region 5,4 wk ahead,0.999997101972672
Historical Average,2018/2019,68,HHS Region 5,4 wk ahead,1.07850445116414e-05
Subtype Historical Average,2018/2019,68,HHS Region 5,4 wk ahead,0.999989214955488
Historical Average,2018/2019,69,HHS Region 5,4 wk ahead,9.27162463983676e-06
Subtype Historical Average,2018/2019,69,HHS Region 5,4 wk ahead,0.99999072837536
Historical Average,2018/2019,70,HHS Region 5,4 wk ahead,0.160241965088756
Subtype Historical Average,2018/2019,70,HHS Region 5,4 wk ahead,0.839758034911244
Historical Average,2018/2019,71,HHS Region 5,4 wk ahead,3.38441591850561e-06
Subtype Historical Average,2018/2019,71,HHS Region 5,4 wk ahead,0.999996615584081
Historical Average,2018/2019,72,HHS Region 5,4 wk ahead,1.81280721771608e-05
Subtype Historical Average,2018/2019,72,HHS Region 5,4 wk ahead,0.999981871927823
Historical Average,2018/2019,40,HHS Region 6,4 wk ahead,0.000635337753928975
Subtype Historical Average,2018/2019,40,HHS Region 6,4 wk ahead,0.999364662246071
Historical Average,2018/2019,41,HHS Region 6,4 wk ahead,1.80982533442013e-05
Subtype Historical Average,2018/2019,41,HHS Region 6,4 wk ahead,0.999981901746656
Historical Average,2018/2019,42,HHS Region 6,4 wk ahead,1.14327378659686e-05
Subtype Historical Average,2018/2019,42,HHS Region 6,4 wk ahead,0.999988567262134
Historical Average,2018/2019,43,HHS Region 6,4 wk ahead,0.0035039406414933
Subtype Historical Average,2018/2019,43,HHS Region 6,4 wk ahead,0.996496059358507
Historical Average,2018/2019,44,HHS Region 6,4 wk ahead,8.80763723429081e-06
Subtype Historical Average,2018/2019,44,HHS Region 6,4 wk ahead,0.999991192362766
Historical Average,2018/2019,45,HHS Region 6,4 wk ahead,0.650301677697269
Subtype Historical Average,2018/2019,45,HHS Region 6,4 wk ahead,0.349698322302731
Historical Average,2018/2019,46,HHS Region 6,4 wk ahead,0.405426773947077
Subtype Historical Average,2018/2019,46,HHS Region 6,4 wk ahead,0.594573226052923
Historical Average,2018/2019,47,HHS Region 6,4 wk ahead,0.134090052776494
Subtype Historical Average,2018/2019,47,HHS Region 6,4 wk ahead,0.865909947223506
Historical Average,2018/2019,48,HHS Region 6,4 wk ahead,1.91006442985769e-05
Subtype Historical Average,2018/2019,48,HHS Region 6,4 wk ahead,0.999980899355701
Historical Average,2018/2019,49,HHS Region 6,4 wk ahead,0.679612198688084
Subtype Historical Average,2018/2019,49,HHS Region 6,4 wk ahead,0.320387801311916
Historical Average,2018/2019,50,HHS Region 6,4 wk ahead,0.999996648234944
Subtype Historical Average,2018/2019,50,HHS Region 6,4 wk ahead,3.35176505618215e-06
Historical Average,2018/2019,51,HHS Region 6,4 wk ahead,0.999992886510451
Subtype Historical Average,2018/2019,51,HHS Region 6,4 wk ahead,7.11348954886277e-06
Historical Average,2018/2019,52,HHS Region 6,4 wk ahead,0.999989305827532
Subtype Historical Average,2018/2019,52,HHS Region 6,4 wk ahead,1.06941724681759e-05
Historical Average,2018/2019,53,HHS Region 6,4 wk ahead,0.966050459111333
Subtype Historical Average,2018/2019,53,HHS Region 6,4 wk ahead,0.0339495408886668
Historical Average,2018/2019,54,HHS Region 6,4 wk ahead,0.999957700933478
Subtype Historical Average,2018/2019,54,HHS Region 6,4 wk ahead,4.22990665224333e-05
Historical Average,2018/2019,55,HHS Region 6,4 wk ahead,0.00310514870395098
Subtype Historical Average,2018/2019,55,HHS Region 6,4 wk ahead,0.996894851296049
Historical Average,2018/2019,56,HHS Region 6,4 wk ahead,0.000903597322029987
Subtype Historical Average,2018/2019,56,HHS Region 6,4 wk ahead,0.99909640267797
Historical Average,2018/2019,57,HHS Region 6,4 wk ahead,0.00385584542482015
Subtype Historical Average,2018/2019,57,HHS Region 6,4 wk ahead,0.99614415457518
Historical Average,2018/2019,58,HHS Region 6,4 wk ahead,0.00513467846939543
Subtype Historical Average,2018/2019,58,HHS Region 6,4 wk ahead,0.994865321530605
Historical Average,2018/2019,59,HHS Region 6,4 wk ahead,0.00087291045336889
Subtype Historical Average,2018/2019,59,HHS Region 6,4 wk ahead,0.999127089546631
Historical Average,2018/2019,60,HHS Region 6,4 wk ahead,2.52160315286388e-05
Subtype Historical Average,2018/2019,60,HHS Region 6,4 wk ahead,0.999974783968471
Historical Average,2018/2019,61,HHS Region 6,4 wk ahead,6.54358853721959e-05
Subtype Historical Average,2018/2019,61,HHS Region 6,4 wk ahead,0.999934564114628
Historical Average,2018/2019,62,HHS Region 6,4 wk ahead,4.24132483649694e-05
Subtype Historical Average,2018/2019,62,HHS Region 6,4 wk ahead,0.999957586751635
Historical Average,2018/2019,63,HHS Region 6,4 wk ahead,5.42686846307849e-06
Subtype Historical Average,2018/2019,63,HHS Region 6,4 wk ahead,0.999994573131537
Historical Average,2018/2019,64,HHS Region 6,4 wk ahead,3.96328738770248e-05
Subtype Historical Average,2018/2019,64,HHS Region 6,4 wk ahead,0.999960367126123
Historical Average,2018/2019,65,HHS Region 6,4 wk ahead,2.38675486631106e-06
Subtype Historical Average,2018/2019,65,HHS Region 6,4 wk ahead,0.999997613245134
Historical Average,2018/2019,66,HHS Region 6,4 wk ahead,9.5234914977641e-06
Subtype Historical Average,2018/2019,66,HHS Region 6,4 wk ahead,0.999990476508502
Historical Average,2018/2019,67,HHS Region 6,4 wk ahead,1.72127137311068e-05
Subtype Historical Average,2018/2019,67,HHS Region 6,4 wk ahead,0.999982787286269
Historical Average,2018/2019,68,HHS Region 6,4 wk ahead,7.49654317300623e-06
Subtype Historical Average,2018/2019,68,HHS Region 6,4 wk ahead,0.999992503456827
Historical Average,2018/2019,69,HHS Region 6,4 wk ahead,3.39606807855465e-06
Subtype Historical Average,2018/2019,69,HHS Region 6,4 wk ahead,0.999996603931921
Historical Average,2018/2019,70,HHS Region 6,4 wk ahead,0.999994630982035
Subtype Historical Average,2018/2019,70,HHS Region 6,4 wk ahead,5.36901796461461e-06
Historical Average,2018/2019,71,HHS Region 6,4 wk ahead,0.857098860821614
Subtype Historical Average,2018/2019,71,HHS Region 6,4 wk ahead,0.142901139178386
Historical Average,2018/2019,72,HHS Region 6,4 wk ahead,2.27058830657011e-05
Subtype Historical Average,2018/2019,72,HHS Region 6,4 wk ahead,0.999977294116934
Historical Average,2018/2019,40,HHS Region 7,4 wk ahead,5.10878180784327e-06
Subtype Historical Average,2018/2019,40,HHS Region 7,4 wk ahead,0.999994891218192
Historical Average,2018/2019,41,HHS Region 7,4 wk ahead,0.999546731455756
Subtype Historical Average,2018/2019,41,HHS Region 7,4 wk ahead,0.000453268544243872
Historical Average,2018/2019,42,HHS Region 7,4 wk ahead,8.1058291377956e-05
Subtype Historical Average,2018/2019,42,HHS Region 7,4 wk ahead,0.999918941708622
Historical Average,2018/2019,43,HHS Region 7,4 wk ahead,0.997533446450106
Subtype Historical Average,2018/2019,43,HHS Region 7,4 wk ahead,0.00246655354989402
Historical Average,2018/2019,44,HHS Region 7,4 wk ahead,5.41482989520405e-06
Subtype Historical Average,2018/2019,44,HHS Region 7,4 wk ahead,0.999994585170105
Historical Average,2018/2019,45,HHS Region 7,4 wk ahead,0.999998591515588
Subtype Historical Average,2018/2019,45,HHS Region 7,4 wk ahead,1.40848441216482e-06
Historical Average,2018/2019,46,HHS Region 7,4 wk ahead,0.541285391840336
Subtype Historical Average,2018/2019,46,HHS Region 7,4 wk ahead,0.458714608159664
Historical Average,2018/2019,47,HHS Region 7,4 wk ahead,0.317995608171964
Subtype Historical Average,2018/2019,47,HHS Region 7,4 wk ahead,0.682004391828036
Historical Average,2018/2019,48,HHS Region 7,4 wk ahead,1.21451167138795e-06
Subtype Historical Average,2018/2019,48,HHS Region 7,4 wk ahead,0.999998785488329
Historical Average,2018/2019,49,HHS Region 7,4 wk ahead,0.450838059582457
Subtype Historical Average,2018/2019,49,HHS Region 7,4 wk ahead,0.549161940417543
Historical Average,2018/2019,50,HHS Region 7,4 wk ahead,0.565095476065736
Subtype Historical Average,2018/2019,50,HHS Region 7,4 wk ahead,0.434904523934264
Historical Average,2018/2019,51,HHS Region 7,4 wk ahead,0.999996321973623
Subtype Historical Average,2018/2019,51,HHS Region 7,4 wk ahead,3.67802637704035e-06
Historical Average,2018/2019,52,HHS Region 7,4 wk ahead,0.999999054216914
Subtype Historical Average,2018/2019,52,HHS Region 7,4 wk ahead,9.45783085592514e-07
Historical Average,2018/2019,53,HHS Region 7,4 wk ahead,0.999998083605149
Subtype Historical Average,2018/2019,53,HHS Region 7,4 wk ahead,1.91639485138088e-06
Historical Average,2018/2019,54,HHS Region 7,4 wk ahead,0.999990942330987
Subtype Historical Average,2018/2019,54,HHS Region 7,4 wk ahead,9.05766901337851e-06
Historical Average,2018/2019,55,HHS Region 7,4 wk ahead,0.999809678184773
Subtype Historical Average,2018/2019,55,HHS Region 7,4 wk ahead,0.000190321815227368
Historical Average,2018/2019,56,HHS Region 7,4 wk ahead,0.651536711863682
Subtype Historical Average,2018/2019,56,HHS Region 7,4 wk ahead,0.348463288136318
Historical Average,2018/2019,57,HHS Region 7,4 wk ahead,0.245285914355329
Subtype Historical Average,2018/2019,57,HHS Region 7,4 wk ahead,0.754714085644671
Historical Average,2018/2019,58,HHS Region 7,4 wk ahead,0.000884667690971585
Subtype Historical Average,2018/2019,58,HHS Region 7,4 wk ahead,0.999115332309028
Historical Average,2018/2019,59,HHS Region 7,4 wk ahead,6.44953362887554e-06
Subtype Historical Average,2018/2019,59,HHS Region 7,4 wk ahead,0.999993550466371
Historical Average,2018/2019,60,HHS Region 7,4 wk ahead,0.25829646226217
Subtype Historical Average,2018/2019,60,HHS Region 7,4 wk ahead,0.741703537737829
Historical Average,2018/2019,61,HHS Region 7,4 wk ahead,0.0021216615316493
Subtype Historical Average,2018/2019,61,HHS Region 7,4 wk ahead,0.997878338468351
Historical Average,2018/2019,62,HHS Region 7,4 wk ahead,1.34522210031817e-05
Subtype Historical Average,2018/2019,62,HHS Region 7,4 wk ahead,0.999986547778997
Historical Average,2018/2019,63,HHS Region 7,4 wk ahead,0.000187393220558323
Subtype Historical Average,2018/2019,63,HHS Region 7,4 wk ahead,0.999812606779442
Historical Average,2018/2019,64,HHS Region 7,4 wk ahead,0.999926329649645
Subtype Historical Average,2018/2019,64,HHS Region 7,4 wk ahead,7.36703503546249e-05
Historical Average,2018/2019,65,HHS Region 7,4 wk ahead,0.0560293193587872
Subtype Historical Average,2018/2019,65,HHS Region 7,4 wk ahead,0.943970680641213
Historical Average,2018/2019,66,HHS Region 7,4 wk ahead,0.000927141076694337
Subtype Historical Average,2018/2019,66,HHS Region 7,4 wk ahead,0.999072858923306
Historical Average,2018/2019,67,HHS Region 7,4 wk ahead,0.999256843817794
Subtype Historical Average,2018/2019,67,HHS Region 7,4 wk ahead,0.000743156182205723
Historical Average,2018/2019,68,HHS Region 7,4 wk ahead,0.990290568601753
Subtype Historical Average,2018/2019,68,HHS Region 7,4 wk ahead,0.00970943139824655
Historical Average,2018/2019,69,HHS Region 7,4 wk ahead,0.985860448808771
Subtype Historical Average,2018/2019,69,HHS Region 7,4 wk ahead,0.0141395511912293
Historical Average,2018/2019,70,HHS Region 7,4 wk ahead,0.00043238137727954
Subtype Historical Average,2018/2019,70,HHS Region 7,4 wk ahead,0.99956761862272
Historical Average,2018/2019,71,HHS Region 7,4 wk ahead,0.000451278558778188
Subtype Historical Average,2018/2019,71,HHS Region 7,4 wk ahead,0.999548721441222
Historical Average,2018/2019,72,HHS Region 7,4 wk ahead,0.999645002154474
Subtype Historical Average,2018/2019,72,HHS Region 7,4 wk ahead,0.000354997845525595
Historical Average,2018/2019,40,HHS Region 8,4 wk ahead,3.70995973614061e-05
Subtype Historical Average,2018/2019,40,HHS Region 8,4 wk ahead,0.999962900402639
Historical Average,2018/2019,41,HHS Region 8,4 wk ahead,0.992299374163795
Subtype Historical Average,2018/2019,41,HHS Region 8,4 wk ahead,0.00770062583620475
Historical Average,2018/2019,42,HHS Region 8,4 wk ahead,0.560046831935851
Subtype Historical Average,2018/2019,42,HHS Region 8,4 wk ahead,0.439953168064149
Historical Average,2018/2019,43,HHS Region 8,4 wk ahead,0.999906675036273
Subtype Historical Average,2018/2019,43,HHS Region 8,4 wk ahead,9.33249637271744e-05
Historical Average,2018/2019,44,HHS Region 8,4 wk ahead,0.99965268910785
Subtype Historical Average,2018/2019,44,HHS Region 8,4 wk ahead,0.000347310892150101
Historical Average,2018/2019,45,HHS Region 8,4 wk ahead,6.33172233975787e-06
Subtype Historical Average,2018/2019,45,HHS Region 8,4 wk ahead,0.99999366827766
Historical Average,2018/2019,46,HHS Region 8,4 wk ahead,1.43355303614326e-06
Subtype Historical Average,2018/2019,46,HHS Region 8,4 wk ahead,0.999998566446964
Historical Average,2018/2019,47,HHS Region 8,4 wk ahead,1.51931600153112e-06
Subtype Historical Average,2018/2019,47,HHS Region 8,4 wk ahead,0.999998480683998
Historical Average,2018/2019,48,HHS Region 8,4 wk ahead,8.95612543758103e-06
Subtype Historical Average,2018/2019,48,HHS Region 8,4 wk ahead,0.999991043874562
Historical Average,2018/2019,49,HHS Region 8,4 wk ahead,3.77771843176182e-06
Subtype Historical Average,2018/2019,49,HHS Region 8,4 wk ahead,0.999996222281568
Historical Average,2018/2019,50,HHS Region 8,4 wk ahead,4.26607713473496e-06
Subtype Historical Average,2018/2019,50,HHS Region 8,4 wk ahead,0.999995733922865
Historical Average,2018/2019,51,HHS Region 8,4 wk ahead,0.999996226117832
Subtype Historical Average,2018/2019,51,HHS Region 8,4 wk ahead,3.77388216823448e-06
Historical Average,2018/2019,52,HHS Region 8,4 wk ahead,0.999992810812865
Subtype Historical Average,2018/2019,52,HHS Region 8,4 wk ahead,7.18918713478974e-06
Historical Average,2018/2019,53,HHS Region 8,4 wk ahead,0.000459176816015408
Subtype Historical Average,2018/2019,53,HHS Region 8,4 wk ahead,0.999540823183985
Historical Average,2018/2019,54,HHS Region 8,4 wk ahead,0.605351645306249
Subtype Historical Average,2018/2019,54,HHS Region 8,4 wk ahead,0.394648354693751
Historical Average,2018/2019,55,HHS Region 8,4 wk ahead,0.983490311116114
Subtype Historical Average,2018/2019,55,HHS Region 8,4 wk ahead,0.0165096888838864
Historical Average,2018/2019,56,HHS Region 8,4 wk ahead,0.0891809735755569
Subtype Historical Average,2018/2019,56,HHS Region 8,4 wk ahead,0.910819026424443
Historical Average,2018/2019,57,HHS Region 8,4 wk ahead,5.43558759152139e-05
Subtype Historical Average,2018/2019,57,HHS Region 8,4 wk ahead,0.999945644124085
Historical Average,2018/2019,58,HHS Region 8,4 wk ahead,3.0592672672597e-05
Subtype Historical Average,2018/2019,58,HHS Region 8,4 wk ahead,0.999969407327327
Historical Average,2018/2019,59,HHS Region 8,4 wk ahead,0.999728480226834
Subtype Historical Average,2018/2019,59,HHS Region 8,4 wk ahead,0.000271519773165711
Historical Average,2018/2019,60,HHS Region 8,4 wk ahead,0.343868445826377
Subtype Historical Average,2018/2019,60,HHS Region 8,4 wk ahead,0.656131554173623
Historical Average,2018/2019,61,HHS Region 8,4 wk ahead,0.108186919872131
Subtype Historical Average,2018/2019,61,HHS Region 8,4 wk ahead,0.891813080127869
Historical Average,2018/2019,62,HHS Region 8,4 wk ahead,0.999969398082417
Subtype Historical Average,2018/2019,62,HHS Region 8,4 wk ahead,3.06019175831144e-05
Historical Average,2018/2019,63,HHS Region 8,4 wk ahead,0.992124577844103
Subtype Historical Average,2018/2019,63,HHS Region 8,4 wk ahead,0.007875422155897
Historical Average,2018/2019,64,HHS Region 8,4 wk ahead,0.0141064528868296
Subtype Historical Average,2018/2019,64,HHS Region 8,4 wk ahead,0.98589354711317
Historical Average,2018/2019,65,HHS Region 8,4 wk ahead,0.468033864269868
Subtype Historical Average,2018/2019,65,HHS Region 8,4 wk ahead,0.531966135730132
Historical Average,2018/2019,66,HHS Region 8,4 wk ahead,0.000198338818796771
Subtype Historical Average,2018/2019,66,HHS Region 8,4 wk ahead,0.999801661181203
Historical Average,2018/2019,67,HHS Region 8,4 wk ahead,4.77219217954919e-05
Subtype Historical Average,2018/2019,67,HHS Region 8,4 wk ahead,0.999952278078205
Historical Average,2018/2019,68,HHS Region 8,4 wk ahead,7.03844238370425e-05
Subtype Historical Average,2018/2019,68,HHS Region 8,4 wk ahead,0.999929615576163
Historical Average,2018/2019,69,HHS Region 8,4 wk ahead,4.29166650723761e-05
Subtype Historical Average,2018/2019,69,HHS Region 8,4 wk ahead,0.999957083334928
Historical Average,2018/2019,70,HHS Region 8,4 wk ahead,0.000192043065174268
Subtype Historical Average,2018/2019,70,HHS Region 8,4 wk ahead,0.999807956934826
Historical Average,2018/2019,71,HHS Region 8,4 wk ahead,0.00027793612549602
Subtype Historical Average,2018/2019,71,HHS Region 8,4 wk ahead,0.999722063874504
Historical Average,2018/2019,72,HHS Region 8,4 wk ahead,0.00025314317899626
Subtype Historical Average,2018/2019,72,HHS Region 8,4 wk ahead,0.999746856821004
Historical Average,2018/2019,40,HHS Region 9,4 wk ahead,0.999942468023794
Subtype Historical Average,2018/2019,40,HHS Region 9,4 wk ahead,5.75319762061624e-05
Historical Average,2018/2019,41,HHS Region 9,4 wk ahead,8.45601968160871e-06
Subtype Historical Average,2018/2019,41,HHS Region 9,4 wk ahead,0.999991543980318
Historical Average,2018/2019,42,HHS Region 9,4 wk ahead,8.59848515125561e-05
Subtype Historical Average,2018/2019,42,HHS Region 9,4 wk ahead,0.999914015148487
Historical Average,2018/2019,43,HHS Region 9,4 wk ahead,7.60178026434305e-05
Subtype Historical Average,2018/2019,43,HHS Region 9,4 wk ahead,0.999923982197357
Historical Average,2018/2019,44,HHS Region 9,4 wk ahead,0.930186537895475
Subtype Historical Average,2018/2019,44,HHS Region 9,4 wk ahead,0.0698134621045252
Historical Average,2018/2019,45,HHS Region 9,4 wk ahead,0.999691883707272
Subtype Historical Average,2018/2019,45,HHS Region 9,4 wk ahead,0.000308116292728034
Historical Average,2018/2019,46,HHS Region 9,4 wk ahead,0.375583429649625
Subtype Historical Average,2018/2019,46,HHS Region 9,4 wk ahead,0.624416570350375
Historical Average,2018/2019,47,HHS Region 9,4 wk ahead,0.49998632997927
Subtype Historical Average,2018/2019,47,HHS Region 9,4 wk ahead,0.50001367002073
Historical Average,2018/2019,48,HHS Region 9,4 wk ahead,0.000334255205152699
Subtype Historical Average,2018/2019,48,HHS Region 9,4 wk ahead,0.999665744794847
Historical Average,2018/2019,49,HHS Region 9,4 wk ahead,0.636686199871243
Subtype Historical Average,2018/2019,49,HHS Region 9,4 wk ahead,0.363313800128757
Historical Average,2018/2019,50,HHS Region 9,4 wk ahead,2.19659028809896e-05
Subtype Historical Average,2018/2019,50,HHS Region 9,4 wk ahead,0.999978034097119
Historical Average,2018/2019,51,HHS Region 9,4 wk ahead,5.68644584035126e-06
Subtype Historical Average,2018/2019,51,HHS Region 9,4 wk ahead,0.99999431355416
Historical Average,2018/2019,52,HHS Region 9,4 wk ahead,1.15246632325355e-05
Subtype Historical Average,2018/2019,52,HHS Region 9,4 wk ahead,0.999988475336767
Historical Average,2018/2019,53,HHS Region 9,4 wk ahead,0.000616017528998829
Subtype Historical Average,2018/2019,53,HHS Region 9,4 wk ahead,0.999383982471001
Historical Average,2018/2019,54,HHS Region 9,4 wk ahead,0.000208561497243164
Subtype Historical Average,2018/2019,54,HHS Region 9,4 wk ahead,0.999791438502757
Historical Average,2018/2019,55,HHS Region 9,4 wk ahead,5.00470595820178e-05
Subtype Historical Average,2018/2019,55,HHS Region 9,4 wk ahead,0.999949952940418
Historical Average,2018/2019,56,HHS Region 9,4 wk ahead,0.000207184194546881
Subtype Historical Average,2018/2019,56,HHS Region 9,4 wk ahead,0.999792815805453
Historical Average,2018/2019,57,HHS Region 9,4 wk ahead,0.999430102822222
Subtype Historical Average,2018/2019,57,HHS Region 9,4 wk ahead,0.000569897177777733
Historical Average,2018/2019,58,HHS Region 9,4 wk ahead,0.000198956094269398
Subtype Historical Average,2018/2019,58,HHS Region 9,4 wk ahead,0.999801043905731
Historical Average,2018/2019,59,HHS Region 9,4 wk ahead,6.61007357398237e-05
Subtype Historical Average,2018/2019,59,HHS Region 9,4 wk ahead,0.99993389926426
Historical Average,2018/2019,60,HHS Region 9,4 wk ahead,9.23957999503099e-06
Subtype Historical Average,2018/2019,60,HHS Region 9,4 wk ahead,0.999990760420005
Historical Average,2018/2019,61,HHS Region 9,4 wk ahead,3.45886960220044e-05
Subtype Historical Average,2018/2019,61,HHS Region 9,4 wk ahead,0.999965411303978
Historical Average,2018/2019,62,HHS Region 9,4 wk ahead,9.74361342625627e-06
Subtype Historical Average,2018/2019,62,HHS Region 9,4 wk ahead,0.999990256386574
Historical Average,2018/2019,63,HHS Region 9,4 wk ahead,1.40122305423603e-05
Subtype Historical Average,2018/2019,63,HHS Region 9,4 wk ahead,0.999985987769458
Historical Average,2018/2019,64,HHS Region 9,4 wk ahead,0.000159905722654006
Subtype Historical Average,2018/2019,64,HHS Region 9,4 wk ahead,0.999840094277346
Historical Average,2018/2019,65,HHS Region 9,4 wk ahead,0.000586733002311166
Subtype Historical Average,2018/2019,65,HHS Region 9,4 wk ahead,0.999413266997689
Historical Average,2018/2019,66,HHS Region 9,4 wk ahead,0.000206961724339055
Subtype Historical Average,2018/2019,66,HHS Region 9,4 wk ahead,0.999793038275661
Historical Average,2018/2019,67,HHS Region 9,4 wk ahead,0.000542579604224336
Subtype Historical Average,2018/2019,67,HHS Region 9,4 wk ahead,0.999457420395776
Historical Average,2018/2019,68,HHS Region 9,4 wk ahead,2.86603369855244e-05
Subtype Historical Average,2018/2019,68,HHS Region 9,4 wk ahead,0.999971339663015
Historical Average,2018/2019,69,HHS Region 9,4 wk ahead,2.123870665114e-05
Subtype Historical Average,2018/2019,69,HHS Region 9,4 wk ahead,0.999978761293349
Historical Average,2018/2019,70,HHS Region 9,4 wk ahead,0.000560320037076686
Subtype Historical Average,2018/2019,70,HHS Region 9,4 wk ahead,0.999439679962923
Historical Average,2018/2019,71,HHS Region 9,4 wk ahead,3.82928471865256e-05
Subtype Historical Average,2018/2019,71,HHS Region 9,4 wk ahead,0.999961707152814
Historical Average,2018/2019,72,HHS Region 9,4 wk ahead,4.56934868512307e-05
Subtype Historical Average,2018/2019,72,HHS Region 9,4 wk ahead,0.999954306513149
Historical Average,2018/2019,40,US National,4 wk ahead,0.999869607991362
Subtype Historical Average,2018/2019,40,US National,4 wk ahead,0.000130392008638169
Historical Average,2018/2019,41,US National,4 wk ahead,0.999796668218586
Subtype Historical Average,2018/2019,41,US National,4 wk ahead,0.000203331781413825
Historical Average,2018/2019,42,US National,4 wk ahead,0.999907487487673
Subtype Historical Average,2018/2019,42,US National,4 wk ahead,9.25125123269866e-05
Historical Average,2018/2019,43,US National,4 wk ahead,0.219673118280184
Subtype Historical Average,2018/2019,43,US National,4 wk ahead,0.780326881719816
Historical Average,2018/2019,44,US National,4 wk ahead,1.69359283613047e-05
Subtype Historical Average,2018/2019,44,US National,4 wk ahead,0.999983064071639
Historical Average,2018/2019,45,US National,4 wk ahead,0.000174056663353419
Subtype Historical Average,2018/2019,45,US National,4 wk ahead,0.999825943336647
Historical Average,2018/2019,46,US National,4 wk ahead,0.0921793276260498
Subtype Historical Average,2018/2019,46,US National,4 wk ahead,0.90782067237395
Historical Average,2018/2019,47,US National,4 wk ahead,4.32376177659885e-05
Subtype Historical Average,2018/2019,47,US National,4 wk ahead,0.999956762382234
Historical Average,2018/2019,48,US National,4 wk ahead,1.16531119134165e-06
Subtype Historical Average,2018/2019,48,US National,4 wk ahead,0.999998834688809
Historical Average,2018/2019,49,US National,4 wk ahead,6.94020070351738e-06
Subtype Historical Average,2018/2019,49,US National,4 wk ahead,0.999993059799297
Historical Average,2018/2019,50,US National,4 wk ahead,0.999993805599841
Subtype Historical Average,2018/2019,50,US National,4 wk ahead,6.19440015883311e-06
Historical Average,2018/2019,51,US National,4 wk ahead,0.999999057404988
Subtype Historical Average,2018/2019,51,US National,4 wk ahead,9.42595011736365e-07
Historical Average,2018/2019,52,US National,4 wk ahead,0.999997877202422
Subtype Historical Average,2018/2019,52,US National,4 wk ahead,2.12279757808434e-06
Historical Average,2018/2019,53,US National,4 wk ahead,0.999998014915778
Subtype Historical Average,2018/2019,53,US National,4 wk ahead,1.98508422163005e-06
Historical Average,2018/2019,54,US National,4 wk ahead,0.999994846318901
Subtype Historical Average,2018/2019,54,US National,4 wk ahead,5.15368109891873e-06
Historical Average,2018/2019,55,US National,4 wk ahead,0.999985969550938
Subtype Historical Average,2018/2019,55,US National,4 wk ahead,1.40304490622485e-05
Historical Average,2018/2019,56,US National,4 wk ahead,0.999995290066839
Subtype Historical Average,2018/2019,56,US National,4 wk ahead,4.70993316152768e-06
Historical Average,2018/2019,57,US National,4 wk ahead,0.999973803026359
