"location","target","score","forecast_week","skill","competition_week"
"US National","4 wk ahead",-0.82915877958067,7,0.436416254213825,18
"HHS Region 1","4 wk ahead",-0.70804041258462,7,0.492608561812683,18
"HHS Region 2","4 wk ahead",-1.05429278218108,7,0.348438762291179,18
"HHS Region 3","4 wk ahead",-1.91369065977835,7,0.147534879528382,18
"HHS Region 4","4 wk ahead",-0.951605042873393,7,0.386120785418429,18
"HHS Region 5","4 wk ahead",-2.62448744955683,7,0.0724768955806988,18
"HHS Region 6","4 wk ahead",-2.7101678801829,7,0.0665256374413121,18
"HHS Region 7","4 wk ahead",-4.06854466145004,7,0.0171022599831312,18
"HHS Region 8","4 wk ahead",-3.65379128491307,7,0.0258927755646805,18
"HHS Region 9","4 wk ahead",-1.33329246269069,7,0.263607911720321,18
"HHS Region 10","4 wk ahead",-3.14322302884943,7,0.0431435207633282,18
"HHS Region 1","Season peak week",-0.397318505461496,8,0.672119917672631,19
"HHS Region 10","Season peak week",-2.06229842429709,8,0.127161362989877,19
"HHS Region 2","Season peak week",-0.671397735556404,8,0.510993844133536,19
"HHS Region 3","Season peak week",-0.130655292769812,8,0.877520209823171,19
"HHS Region 4","Season peak week",-0.253011957827345,8,0.776458597010381,19
"HHS Region 5","Season peak week",-1.49884168559497,8,0.223388764770941,19
"HHS Region 6","Season peak week",-0.345765315015333,8,0.707678549149062,19
"HHS Region 7","Season peak week",-3.15784460149703,8,0.0425172840797051,19
"HHS Region 8","Season peak week",-0.0763347326162399,8,0.926506022862983,19
"HHS Region 9","Season peak week",-0.0871666815507707,8,0.916524315206489,19
"US National","Season peak week",-0.510371137089252,8,0.600272753982874,19
"HHS Region 1","Season peak percentage",-0.204795100693381,8,0.814814254183819,19
"HHS Region 10","Season peak percentage",-1.77499303146991,8,0.169484630554103,19
"HHS Region 2","Season peak percentage",-0.411150278427084,8,0.662887306453412,19
"HHS Region 3","Season peak percentage",-0.219256391323726,8,0.803115779836458,19
"HHS Region 4","Season peak percentage",-0.15748094062041,8,0.854293095749708,19
"HHS Region 5","Season peak percentage",-0.800147461850703,8,0.449262710121687,19
"HHS Region 6","Season peak percentage",-0.311220410426135,8,0.732552395888307,19
"HHS Region 7","Season peak percentage",-0.167351831428632,8,0.845901944086441,19
"HHS Region 8","Season peak percentage",-7.64040006108948,8,0.000480636129776895,19
"HHS Region 9","Season peak percentage",-0.100943092260665,8,0.903984475134993,19
"US National","Season peak percentage",-0.150320562194061,8,0.860432110206192,19
"US National","1 wk ahead",-0.314301201424241,8,0.730299027921564,19
"HHS Region 1","1 wk ahead",-0.392875425130121,8,0.675112844442597,19
"HHS Region 2","1 wk ahead",-0.798394907072103,8,0.450050757977972,19
"HHS Region 3","1 wk ahead",-0.449019659984141,8,0.63825355051574,19
"HHS Region 4","1 wk ahead",-0.85396460549197,8,0.425723755002051,19
"HHS Region 5","1 wk ahead",-0.23165422568405,8,0.79322035111779,19
"HHS Region 6","1 wk ahead",-2.73741423550633,8,0.0647375266541043,19
"HHS Region 7","1 wk ahead",-1.13640811217812,8,0.32096984143617,19
"HHS Region 8","1 wk ahead",-1.00460260759949,8,0.366190127066978,19
"HHS Region 9","1 wk ahead",-0.255072472485679,8,0.774860339871263,19
"HHS Region 10","1 wk ahead",-0.685166081768981,8,0.504006516329586,19
"US National","2 wk ahead",-0.488201736006337,8,0.613729049306004,19
"HHS Region 1","2 wk ahead",-0.556658158458365,8,0.573121147187613,19
"HHS Region 2","2 wk ahead",-0.918925500381943,8,0.398947479779334,19
"HHS Region 3","2 wk ahead",-0.780562818044713,8,0.458148084719933,19
"HHS Region 4","2 wk ahead",-0.83100726763413,8,0.435610289119492,19
"HHS Region 5","2 wk ahead",-0.81005518065653,8,0.444833519340047,19
"HHS Region 6","2 wk ahead",-2.44741774440833,8,0.0865167065481494,19
"HHS Region 7","2 wk ahead",-2.55735930667286,8,0.0775091483260286,19
"HHS Region 8","2 wk ahead",-2.32513229543577,8,0.0977705086036774,19
"HHS Region 9","2 wk ahead",-1.05069132693859,8,0.349695911322487,19
"HHS Region 10","2 wk ahead",-1.60776875288851,8,0.200334110673556,19
"US National","3 wk ahead",-0.663310742663305,8,0.515143002212712,19
"HHS Region 1","3 wk ahead",-0.520679877465924,8,0.594116484219085,19
"HHS Region 2","3 wk ahead",-0.983750152263011,8,0.37390626090923,19
"HHS Region 3","3 wk ahead",-1.52854620028073,8,0.216850695747,19
"HHS Region 4","3 wk ahead",-0.905962818447486,8,0.404152572162176,19
"HHS Region 5","3 wk ahead",-1.84528144089227,8,0.15798085236026,19
"HHS Region 6","3 wk ahead",-2.65551634308357,8,0.0702625497156808,19
"HHS Region 7","3 wk ahead",-3.9146209059179,8,0.0199481094226676,19
"HHS Region 8","3 wk ahead",-2.78175281889366,8,0.0619298603565853,19
"HHS Region 9","3 wk ahead",-1.51875102048254,8,0.218985224280073,19
"HHS Region 10","3 wk ahead",-3.315890723561,8,0.0363016993934347,19
"US National","4 wk ahead",-0.689406720649269,8,0.501873732080582,19
"HHS Region 1","4 wk ahead",-0.709239908477416,8,0.492018034104616,19
"HHS Region 2","4 wk ahead",-0.978062767308395,8,0.376038868483576,19
"HHS Region 3","4 wk ahead",-1.17128341321994,8,0.309968867731091,19
"HHS Region 4","4 wk ahead",-0.989959350258007,8,0.371591795825667,19
"HHS Region 5","4 wk ahead",-1.66593565567884,8,0.189013723456263,19
"HHS Region 6","4 wk ahead",-1.77110556763767,8,0.170144778244271,19
"HHS Region 7","4 wk ahead",-4.39340395809187,8,0.0123585894196156,19
"HHS Region 8","4 wk ahead",-2.09189348286373,8,0.123453157931785,19
"HHS Region 9","4 wk ahead",-2.43423739504169,8,0.0876645750027194,19
"HHS Region 10","4 wk ahead",-3.02955131847864,8,0.0483373213241491,19
"HHS Region 1","Season peak week",-0.285314686013765,9,0.751777643182457,20
"HHS Region 10","Season peak week",-1.56377691469463,9,0.20934390210482,20
"HHS Region 2","Season peak week",-0.359455830900049,9,0.698056083286146,20
"HHS Region 3","Season peak week",-0.184693371634863,9,0.831359163074544,20
"HHS Region 4","Season peak week",-0.0602237220937408,9,0.941553863617626,20
"HHS Region 5","Season peak week",-1.0269761052889,9,0.358088145900484,20
"HHS Region 6","Season peak week",-0.297701744649575,9,0.742522768113437,20
"HHS Region 7","Season peak week",-2.05251645506745,9,0.128411355255473,20
"HHS Region 8","Season peak week",-0.124898065687343,9,0.882586863884776,20
"HHS Region 9","Season peak week",-0.0774040224181346,9,0.925515848907144,20
"US National","Season peak week",-0.228313278926988,9,0.795874889944788,20
"HHS Region 1","Season peak percentage",-0.154342158014869,9,0.856978748694144,20
"HHS Region 10","Season peak percentage",-1.98862205498259,9,0.136883914059568,20
"HHS Region 2","Season peak percentage",-0.219911569122448,9,0.802589768541984,20
"HHS Region 3","Season peak percentage",-0.103104570221157,9,0.902032642796564,20
"HHS Region 4","Season peak percentage",-0.0614687120598774,9,0.940382367906366,20
"HHS Region 5","Season peak percentage",-0.0767824620938529,9,0.926091291655983,20
"HHS Region 6","Season peak percentage",-0.271997211388366,9,0.761856385608455,20
"HHS Region 7","Season peak percentage",-0.0943938439132674,9,0.909924323504597,20
"HHS Region 8","Season peak percentage",-0.10915237806854,9,0.896593785859313,20
"HHS Region 9","Season peak percentage",-0.0855686815383311,9,0.917990091917274,20
"US National","Season peak percentage",-0.0703396039462043,9,0.932077229046087,20
"US National","1 wk ahead",-0.198451127374651,9,0.819999845306348,20
"HHS Region 1","1 wk ahead",-0.325730309401947,9,0.721999877756287,20
"HHS Region 2","1 wk ahead",-0.517514752925528,9,0.595999915958797,20
"HHS Region 3","1 wk ahead",-0.468405055022582,9,0.625999907890027,20
"HHS Region 4","1 wk ahead",-0.355247549180716,9,0.700999889779557,20
"HHS Region 5","1 wk ahead",-0.234457441393777,9,0.790999897028186,20
"HHS Region 6","1 wk ahead",-1.90180717724383,9,0.149298566307824,20
"HHS Region 7","1 wk ahead",-1.72597189812836,9,0.177999969839983,20
"HHS Region 8","1 wk ahead",-2.41911911370912,9,0.0889999818031404,20
"HHS Region 9","1 wk ahead",-0.193584883434957,9,0.823999889285479,20
"HHS Region 10","1 wk ahead",-1.20397289728868,9,0.299999972111179,20
"US National","2 wk ahead",-0.432322769332553,9,0.648999865621639,20
"HHS Region 1","2 wk ahead",-0.429245794698114,9,0.650999897191128,20
"HHS Region 2","2 wk ahead",-0.740238907300696,9,0.476999943138312,20
"HHS Region 3","2 wk ahead",-1.53711739070726,9,0.214999969931652,20
"HHS Region 4","2 wk ahead",-0.56916136721509,9,0.565999905797155,20
"HHS Region 5","2 wk ahead",-1.19402258182914,9,0.302999967168022,20
"HHS Region 6","2 wk ahead",-2.06256789739057,9,0.127127101040566,20
"HHS Region 7","2 wk ahead",-3.86323304308775,9,0.0209999957615906,20
"HHS Region 8","2 wk ahead",-2.65926022921292,9,0.0699999865403914,20
"HHS Region 9","2 wk ahead",-0.778705095933921,9,0.458999987601341,20
"HHS Region 10","2 wk ahead",-3.35240667413346,9,0.0350000190175795,20
"US National","3 wk ahead",-0.509160544450646,9,0.600999879797778,20
"HHS Region 1","3 wk ahead",-0.473208938910791,9,0.622999888659875,20
"HHS Region 2","3 wk ahead",-0.865122578209359,9,0.420999944045061,20
"HHS Region 3","3 wk ahead",-1.14256425534564,9,0.318999974751677,20
"HHS Region 4","3 wk ahead",-0.636766991649322,9,0.528999923546024,20
"HHS Region 5","3 wk ahead",-1.09961289815304,9,0.332999963652603,20
"HHS Region 6","3 wk ahead",-1.56064794809479,9,0.209999958035679,20
"HHS Region 7","3 wk ahead",-3.81671302796316,9,0.0219999955485351,20
"HHS Region 8","3 wk ahead",-1.98050179749013,9,0.137999971894206,20
"HHS Region 9","3 wk ahead",-2.07147334936204,9,0.126000002856246,20
"HHS Region 10","3 wk ahead",-3.21887520687436,9,0.0400000247197612,20
"US National","4 wk ahead",-0.618039896041912,9,0.538999898684841,20
"HHS Region 1","4 wk ahead",-0.750776474020971,9,0.471999914745296,20
"HHS Region 2","4 wk ahead",-0.884307807132909,9,0.412999949980828,20
"HHS Region 3","4 wk ahead",-0.846298436207027,9,0.428999967330404,20
"HHS Region 4","4 wk ahead",-0.634878420515805,9,0.529999921517693,20
"HHS Region 5","4 wk ahead",-0.638659116021028,9,0.527999936246563,20
"HHS Region 6","4 wk ahead",-1.30933351929166,9,0.269999946186873,20
"HHS Region 7","4 wk ahead",-3.50655808512075,9,0.0299999943659776,20
"HHS Region 8","4 wk ahead",-1.42711656133502,9,0.239999950633234,20
"HHS Region 9","4 wk ahead",-1.51412756651976,9,0.220000036544206,20
"HHS Region 10","4 wk ahead",-1.10866273686441,9,0.329999962926878,20
