"location","target","score","forecast_week","skill","competition_week"
"HHS Region 1","Season onset",-1.0300194972025,42,0.357,1
"HHS Region 1","Season peak week",-0.120912928665311,42,0.886111111111111,1
"HHS Region 10","Season onset",-1.43129172705063,42,0.239,1
"HHS Region 10","Season peak week",-4.18109548863076,42,0.0152817574021012,1
"HHS Region 2","Season onset",-2.07147337203066,42,0.126,1
"HHS Region 2","Season peak week",-1.43695019747227,42,0.237651444547996,1
"HHS Region 3","Season onset",-0.928869514081015,42,0.395,1
"HHS Region 3","Season peak week",-2.09118335955652,42,0.123540856031128,1
"HHS Region 4","Season onset",-0.928869514081015,42,0.395,1
"HHS Region 4","Season peak week",-0.575771228157708,42,0.562271062271062,1
"HHS Region 5","Season onset",-0.999672340813206,42,0.368,1
"HHS Region 5","Season peak week",-2.32254583555658,42,0.0980237154150198,1
"HHS Region 6","Season onset",-1.28961463077052,42,0.275376884422111,1
"HHS Region 6","Season peak week",-1.57205038036248,42,0.207619047619048,1
"HHS Region 7","Season onset",-1.01611106715637,42,0.362,1
"HHS Region 7","Season peak week",-3.45717664940406,42,0.0315186246418338,1
"HHS Region 8","Season onset",-2.70306265959117,42,0.067,1
"HHS Region 8","Season peak week",-2.91028706759711,42,0.0544600938967136,1
"HHS Region 9","Season onset",-0.522560879984412,42,0.593,1
"HHS Region 9","Season peak week",-1.97375797643109,42,0.138933764135703,1
"US National","Season onset",-1.27654349716077,42,0.279,1
"US National","Season peak week",-1.77486717566355,42,0.169505962521295,1
"HHS Region 1","Season peak percentage",-1.8773173575897,42,0.153,1
"HHS Region 10","Season peak percentage",-1.76609172247948,42,0.171,1
"HHS Region 2","Season peak percentage",-2.64507540194082,42,0.071,1
"HHS Region 3","Season peak percentage",-2.70306265959117,42,0.067,1
"HHS Region 4","Season peak percentage",-2.15416508787577,42,0.116,1
"HHS Region 5","Season peak percentage",-0.727738625329564,42,0.483,1
"HHS Region 6","Season peak percentage",-2.64507540194082,42,0.071,1
"HHS Region 7","Season peak percentage",-1.8773173575897,42,0.153,1
"HHS Region 8","Season peak percentage",-1.41469383564159,42,0.243,1
"HHS Region 9","Season peak percentage",-1.4961092271271,42,0.224,1
"US National","Season peak percentage",-1.52785792544168,42,0.217,1
"HHS Region 8","1 wk ahead",-0.162518929497775,42,0.85,1
"HHS Region 8","2 wk ahead",-0.346724613085564,42,0.707,1
"HHS Region 8","3 wk ahead",-0.789658080940789,42,0.454,1
"HHS Region 8","4 wk ahead",-1.21066179247673,42,0.298,1
"HHS Region 1","Season onset",-0.889162064485903,43,0.411,2
"HHS Region 1","Season peak week",-0.123014914415716,43,0.884250474383302,2
"HHS Region 10","Season onset",-1.46967597005894,43,0.23,2
"HHS Region 10","Season peak week",-3.96745771231625,43,0.0189214758751183,2
"HHS Region 2","Season onset",-2.07944154167984,43,0.125,2
"HHS Region 2","Season peak week",-1.49620880723107,43,0.223977695167286,2
"HHS Region 3","Season onset",-0.800732391239883,43,0.449,2
"HHS Region 3","Season peak week",-2.27441421602735,43,0.102857142857143,2
"HHS Region 4","Season onset",-0.850971265753513,43,0.427,2
"HHS Region 4","Season peak week",-0.579288553534128,43,0.560296846011132,2
"HHS Region 5","Season onset",-0.941608539858445,43,0.39,2
"HHS Region 5","Season peak week",-2.20211456263041,43,0.110569105691057,2
"HHS Region 6","Season onset",-1.25878104082093,43,0.284,2
"HHS Region 6","Season peak week",-1.59620520516753,43,0.202664129400571,2
"HHS Region 7","Season onset",-0.867500567704723,43,0.42,2
"HHS Region 7","Season peak week",-3.65880199887666,43,0.025763358778626,2
"HHS Region 8","Season onset",-2.97592964625781,43,0.051,2
"HHS Region 8","Season peak week",-2.66290204540981,43,0.0697455230914232,2
"HHS Region 9","Season onset",-0.45886588483528,43,0.632,2
"HHS Region 9","Season peak week",-2.26305425423741,43,0.104032258064516,2
"US National","Season onset",-1.39836694235416,43,0.247,2
"US National","Season peak week",-1.74296930505862,43,0.175,2
"HHS Region 1","Season peak percentage",-2.04022082852655,43,0.13,2
"HHS Region 10","Season peak percentage",-1.49165487677772,43,0.225,2
"HHS Region 2","Season peak percentage",-2.29263476214088,43,0.101,2
"HHS Region 3","Season peak percentage",-2.55104645229255,43,0.0779999999999999,2
"HHS Region 4","Season peak percentage",-1.96611285637283,43,0.14,2
"HHS Region 5","Season peak percentage",-0.636766847123838,43,0.529,2
"HHS Region 6","Season peak percentage",-2.81341071676004,43,0.06,2
"HHS Region 7","Season peak percentage",-1.85150947363383,43,0.157,2
"HHS Region 8","Season peak percentage",-1.51868354916564,43,0.219,2
"HHS Region 9","Season peak percentage",-2.59026716544583,43,0.075,2
"US National","Season peak percentage",-1.57987911019256,43,0.206,2
"HHS Region 4","1 wk ahead",-0.0565703514883942,43,0.945,2
"HHS Region 8","1 wk ahead",-0.173163619009189,43,0.841,2
"HHS Region 4","2 wk ahead",-0.20089294237939,43,0.818,2
"HHS Region 8","2 wk ahead",-0.49758039701597,43,0.608,2
"HHS Region 4","3 wk ahead",-0.390084006069862,43,0.677,2
"HHS Region 8","3 wk ahead",-1.07880966137193,43,0.34,2
"HHS Region 4","4 wk ahead",-0.520875959619492,43,0.594,2
"HHS Region 8","4 wk ahead",-1.70925824771631,43,0.181,2
"HHS Region 1","Season onset",-0.809680996815897,44,0.445,3
"HHS Region 1","Season peak week",-0.156947884448319,44,0.854748603351956,3
"HHS Region 10","Season onset",-1.19072757757592,44,0.304,3
"HHS Region 10","Season peak week",-4.65776263610726,44,0.0094876660341556,3
"HHS Region 2","Season onset",-1.6094379124341,44,0.2,3
"HHS Region 2","Season peak week",-1.36338909954098,44,0.255792400370714,3
"HHS Region 3","Season onset",-1.03282454813011,44,0.356,3
"HHS Region 3","Season peak week",-1.89900499958165,44,0.149717514124294,3
"HHS Region 4","Season onset",-0.543004522130226,44,0.581,3
"HHS Region 4","Season peak week",-0.605678869589325,44,0.545703839122486,3
"HHS Region 5","Season onset",-1.21402314017944,44,0.297,3
"HHS Region 5","Season peak week",-2.42036812865043,44,0.0888888888888888,3
"HHS Region 6","Season onset",-1.26030637866823,44,0.283567134268537,3
"HHS Region 6","Season peak week",-1.69319839695915,44,0.183930300096805,3
"HHS Region 7","Season onset",-1.49165487677772,44,0.225,3
"HHS Region 7","Season peak week",-4.8607809274398,44,0.00774443368828654,3
"HHS Region 8","Season onset",-2.43041846450393,44,0.088,3
"HHS Region 8","Season peak week",-2.77258872223978,44,0.0625,3
"HHS Region 9","Season onset",-0.409473129505703,44,0.664,3
"HHS Region 9","Season peak week",-1.93419584094842,44,0.144540455616653,3
"US National","Season onset",-1.25526609871349,44,0.285,3
"US National","Season peak week",-1.62483599254522,44,0.196943972835314,3
"HHS Region 1","Season peak percentage",-1.98050159382493,44,0.138,3
"HHS Region 10","Season peak percentage",-1.61445045425764,44,0.199,3
"HHS Region 2","Season peak percentage",-2.17155683058764,44,0.114,3
"HHS Region 3","Season peak percentage",-2.60369018577797,44,0.074,3
"HHS Region 4","Season peak percentage",-1.90380897303668,44,0.149,3
"HHS Region 5","Season peak percentage",-0.606969484318893,44,0.545,3
"HHS Region 6","Season peak percentage",-2.64507540194082,44,0.071,3
"HHS Region 7","Season peak percentage",-2.37515578582888,44,0.093,3
"HHS Region 8","Season peak percentage",-1.70925824771631,44,0.181,3
"HHS Region 9","Season peak percentage",-1.9241486572738,44,0.146,3
"US National","Season peak percentage",-1.41058705368894,44,0.244,3
"HHS Region 4","1 wk ahead",-0.0768810443359576,44,0.926,3
"HHS Region 8","1 wk ahead",-0.261364764134408,44,0.77,3
"HHS Region 9","1 wk ahead",-0.143870370419702,44,0.866,3
"HHS Region 4","2 wk ahead",-0.226900600191922,44,0.797,3
"HHS Region 8","2 wk ahead",-0.650087691099498,44,0.522,3
"HHS Region 9","2 wk ahead",-0.267879445155601,44,0.765,3
"HHS Region 4","3 wk ahead",-0.373966441048793,44,0.688,3
"HHS Region 8","3 wk ahead",-1.51868354916564,44,0.219,3
"HHS Region 9","3 wk ahead",-0.3051673867928,44,0.737,3
"HHS Region 4","4 wk ahead",-0.605136303237232,44,0.546,3
"HHS Region 8","4 wk ahead",-1.22077992264232,44,0.295,3
"HHS Region 9","4 wk ahead",-0.301456857700351,44,0.73973973973974,3
"HHS Region 1","Season onset",-0.832409247893453,45,0.435,4
"HHS Region 1","Season peak week",-0.14161037173694,45,0.867959372114498,4
"HHS Region 10","Season onset",-1.2623083813389,45,0.283,4
"HHS Region 10","Season peak week",-3.43113684626079,45,0.0323501427212178,4
"HHS Region 2","Season onset",-1.34707364796661,45,0.26,4
"HHS Region 2","Season peak week",-1.42310833424261,45,0.240963855421687,4
"HHS Region 3","Season onset",-1.0700248318162,45,0.343,4
"HHS Region 3","Season peak week",-2.09376159545458,45,0.123222748815166,4
"HHS Region 4","Season onset",-0.376877651256252,45,0.686,4
"HHS Region 4","Season peak week",-0.577062701539143,45,0.561545372866128,4
"HHS Region 5","Season onset",-0.898942093539542,45,0.407,4
"HHS Region 5","Season peak week",-2.22663846254251,45,0.107890499194847,4
"HHS Region 6","Season onset",-1.23243000913997,45,0.291583166332666,4
"HHS Region 6","Season peak week",-1.63388900829827,45,0.195169082125604,4
"HHS Region 7","Season onset",-1.4961092271271,45,0.224,4
"HHS Region 7","Season peak week",-4.75359019110637,45,0.00862068965517241,4
"HHS Region 8","Season onset",-1.74296930505862,45,0.175,4
"HHS Region 8","Season peak week",-3.00952559568633,45,0.0493150684931507,4
"HHS Region 9","Season onset",-0.424647927524938,45,0.654,4
"HHS Region 9","Season peak week",-1.95294967753884,45,0.141855027279813,4
"US National","Season onset",-1.05268335677971,45,0.349,4
"US National","Season peak week",-1.6695418365038,45,0.188333333333334,4
"HHS Region 1","Season peak percentage",-1.80788885115794,45,0.164,4
"HHS Region 10","Season peak percentage",-1.38629436111989,45,0.25,4
"HHS Region 2","Season peak percentage",-1.98777435315401,45,0.137,4
"HHS Region 3","Season peak percentage",-2.79688141480883,45,0.061,4
"HHS Region 4","Season peak percentage",-1.78379129957888,45,0.168,4
"HHS Region 5","Season peak percentage",-0.671385688778433,45,0.511,4
"HHS Region 6","Season peak percentage",-2.57702193869581,45,0.076,4
"HHS Region 7","Season peak percentage",-2.25379492882461,45,0.105,4
"HHS Region 8","Season peak percentage",-1.52326021619305,45,0.218,4
"HHS Region 9","Season peak percentage",-2.17155683058764,45,0.114,4
"US National","Season peak percentage",-1.40649706843741,45,0.245,4
"US National","1 wk ahead",-0.0161293819298836,45,0.984,4
"HHS Region 1","1 wk ahead",-0.0345914447696191,45,0.966,4
"HHS Region 2","1 wk ahead",-0.436955775199535,45,0.646,4
"HHS Region 4","1 wk ahead",-0.0629397997738742,45,0.939,4
"HHS Region 8","1 wk ahead",-0.265268477614881,45,0.767,4
"HHS Region 9","1 wk ahead",-0.105360515657826,45,0.9,4
"US National","2 wk ahead",-0.0910193983871685,45,0.913,4
"HHS Region 1","2 wk ahead",-0.251028754803745,45,0.778,4
"HHS Region 2","2 wk ahead",-0.669430653942629,45,0.512,4
"HHS Region 4","2 wk ahead",-0.25231492861449,45,0.777,4
"HHS Region 8","2 wk ahead",-0.802962046567152,45,0.448,4
"HHS Region 9","2 wk ahead",-0.236255186453585,45,0.789579158316633,4
"US National","3 wk ahead",-0.396009949337409,45,0.673,4
"HHS Region 1","3 wk ahead",-0.109814866007207,45,0.896,4
"HHS Region 2","3 wk ahead",-1.22077992264232,45,0.295,4
"HHS Region 4","3 wk ahead",-0.505838082254952,45,0.603,4
"HHS Region 8","3 wk ahead",-0.82098055206983,45,0.44,4
"HHS Region 9","3 wk ahead",-0.275753501586507,45,0.759,4
"US National","4 wk ahead",-0.471604910612709,45,0.624,4
"HHS Region 1","4 wk ahead",-0.481266821524446,45,0.618,4
"HHS Region 2","4 wk ahead",-1.13943428318836,45,0.32,4
"HHS Region 4","4 wk ahead",-0.763569644856491,45,0.466,4
"HHS Region 8","4 wk ahead",-1.13320373343773,45,0.322,4
"HHS Region 9","4 wk ahead",-0.388607991041741,45,0.678,4
"HHS Region 1","Season onset",-0.663588378318401,46,0.515,5
"HHS Region 1","Season peak week",-0.135002472796203,46,0.873713751169317,5
"HHS Region 10","Season onset",-1.25878104082093,46,0.284,5
"HHS Region 10","Season peak week",-3.62338809822109,46,0.0266920877025739,5
"HHS Region 2","Season onset",-2.01740615076038,46,0.133,5
"HHS Region 2","Season peak week",-1.51917720323203,46,0.2188919164396,5
"HHS Region 3","Season onset",-0.980829253011726,46,0.375,5
"HHS Region 3","Season peak week",-2.03119470814045,46,0.131178707224334,5
"HHS Region 4","Season onset",-0.261364764134408,46,0.77,5
"HHS Region 4","Season peak week",-0.635886459696531,46,0.529465930018416,5
"HHS Region 5","Season onset",-1.19072757757592,46,0.304,5
"HHS Region 5","Season peak week",-2.33823243172428,46,0.0964980544747082,5
"HHS Region 6","Season onset",-1.19402247347277,46,0.303,5
"HHS Region 6","Season peak week",-1.56611663755877,46,0.208854667949952,5
"HHS Region 7","Season onset",-0.772190387900398,46,0.462,5
"HHS Region 7","Season peak week",-4.11664311094456,46,0.0162991371045062,5
"HHS Region 8","Season onset",-1.85150947363383,46,0.157,5
"HHS Region 8","Season peak week",-2.65287606632285,46,0.070448307410796,5
"HHS Region 9","Season onset",-0.623621117911335,46,0.536,5
"HHS Region 9","Season peak week",-1.79491404597657,46,0.166141732283464,5
"US National","Season onset",-0.512493680866688,46,0.599,5
"US National","Season peak week",-1.64373654838196,46,0.193256578947368,5
"HHS Region 1","Season peak percentage",-1.8773173575897,46,0.153,5
"HHS Region 10","Season peak percentage",-1.25526609871349,46,0.285,5
"HHS Region 2","Season peak percentage",-2.0874737133771,46,0.124,5
"HHS Region 3","Season peak percentage",-2.33304430047875,46,0.097,5
"HHS Region 4","Season peak percentage",-1.81400507817537,46,0.163,5
"HHS Region 5","Season peak percentage",-0.687165108882398,46,0.503,5
"HHS Region 6","Season peak percentage",-2.91877123241786,46,0.054,5
"HHS Region 7","Season peak percentage",-1.96611285637283,46,0.14,5
"HHS Region 8","Season peak percentage",-1.95899538860397,46,0.141,5
"HHS Region 9","Season peak percentage",-1.03282454813011,46,0.356,5
"US National","Season peak percentage",-1.39030238251743,46,0.249,5
"US National","1 wk ahead",-0.0161293819298836,46,0.984,5
"HHS Region 1","1 wk ahead",-0.167235919375914,46,0.846,5
"HHS Region 2","1 wk ahead",-0.906340401020987,46,0.404,5
"HHS Region 3","1 wk ahead",-0.0618754037180874,46,0.94,5
"HHS Region 4","1 wk ahead",-0.114289146402128,46,0.892,5
"HHS Region 7","1 wk ahead",-0.179126665897435,46,0.836,5
"HHS Region 8","1 wk ahead",-0.502526820951296,46,0.605,5
"HHS Region 9","1 wk ahead",-2.06846886301036,46,0.126379137412237,5
"HHS Region 10","1 wk ahead",-0.114289146402128,46,0.892,5
"US National","2 wk ahead",-0.138113302129634,46,0.871,5
"HHS Region 1","2 wk ahead",-0.107585210679937,46,0.898,5
"HHS Region 2","2 wk ahead",-1.67131331615219,46,0.188,5
"HHS Region 3","2 wk ahead",-0.310609577095486,46,0.733,5
"HHS Region 4","2 wk ahead",-0.505838082254952,46,0.603,5
"HHS Region 7","2 wk ahead",-0.334075112021491,46,0.716,5
"HHS Region 8","2 wk ahead",-0.579818495252942,46,0.56,5
"HHS Region 9","2 wk ahead",-0.807678994145224,46,0.445891783567134,5
"HHS Region 10","2 wk ahead",-0.366725279792234,46,0.693,5
"US National","3 wk ahead",-0.275753501586507,46,0.759,5
"HHS Region 1","3 wk ahead",-0.345311185288417,46,0.708,5
"HHS Region 2","3 wk ahead",-1.38230233985035,46,0.251,5
"HHS Region 3","3 wk ahead",-0.802962046567152,46,0.448,5
"HHS Region 4","3 wk ahead",-0.802962046567152,46,0.448,5
"HHS Region 7","3 wk ahead",-0.482886255076749,46,0.617,5
"HHS Region 8","3 wk ahead",-0.936493439191674,46,0.392,5
"HHS Region 9","3 wk ahead",-0.3078847797693,46,0.735,5
"HHS Region 10","3 wk ahead",-0.707246104939447,46,0.493,5
"US National","4 wk ahead",-0.376877651256252,46,0.686,5
"HHS Region 1","4 wk ahead",-0.338273858567841,46,0.713,5
"HHS Region 2","4 wk ahead",-1.33560124680437,46,0.263,5
"HHS Region 3","4 wk ahead",-0.500875292912823,46,0.606,5
"HHS Region 4","4 wk ahead",-0.669430653942629,46,0.512,5
"HHS Region 7","4 wk ahead",-0.71743987312899,46,0.488,5
"HHS Region 8","4 wk ahead",-1.81400507817537,46,0.163,5
"HHS Region 9","4 wk ahead",-0.335472736288129,46,0.715,5
"HHS Region 10","4 wk ahead",-0.605136303237232,46,0.546,5
"HHS Region 1","Season onset",-0.398986142010455,47,0.671,6
"HHS Region 1","Season peak week",-0.116840972468484,47,0.889726672950046,6
"HHS Region 10","Season onset",-0.994252273343867,47,0.37,6
"HHS Region 10","Season peak week",-3.31558362893916,47,0.0363128491620112,6
"HHS Region 2","Season onset",-1.8578992717326,47,0.156,6
"HHS Region 2","Season peak week",-1.46111352027464,47,0.231977818853974,6
"HHS Region 3","Season onset",-0.959720289801491,47,0.383,6
"HHS Region 3","Season peak week",-1.95532641448683,47,0.141518275538894,6
"HHS Region 4","Season onset",-0.135819723142535,47,0.873,6
"HHS Region 4","Season peak week",-0.692234355302584,47,0.500456621004567,6
"HHS Region 5","Season onset",-1.09064411901893,47,0.336,6
"HHS Region 5","Season peak week",-2.40194550109739,47,0.0905416329830235,6
"HHS Region 6","Season onset",-1.09861228866811,47,0.333333333333333,6
"HHS Region 6","Season peak week",-1.49057670955737,47,0.225242718446602,6
"HHS Region 7","Season onset",-0.877070018720874,47,0.416,6
"HHS Region 7","Season peak week",-4.16666522380173,47,0.0155038759689922,6
"HHS Region 8","Season onset",-0.785262469467751,47,0.456,6
"HHS Region 8","Season peak week",-3.0547408266821,47,0.0471349353049907,6
"HHS Region 9","Season onset",-0.113168698105638,47,0.893,6
"HHS Region 9","Season peak week",-2.08653656553044,47,0.124116260801257,6
"US National","Season onset",-3.35240721749272,47,0.035,6
"US National","Season peak week",-1.49231255519669,47,0.224852071005917,6
"HHS Region 1","Season peak percentage",-2.39689577246529,47,0.091,6
"HHS Region 10","Season peak percentage",-1.25176346816228,47,0.286,6
"HHS Region 2","Season peak percentage",-1.8773173575897,47,0.153,6
"HHS Region 3","Season peak percentage",-2.00991547903123,47,0.134,6
"HHS Region 4","Season peak percentage",-1.81400507817537,47,0.163,6
"HHS Region 5","Season peak percentage",-0.675307262431614,47,0.509,6
"HHS Region 6","Season peak percentage",-2.57702193869581,47,0.076,6
"HHS Region 7","Season peak percentage",-2.43041846450393,47,0.0879999999999999,6
"HHS Region 8","Season peak percentage",-1.32425897020044,47,0.266,6
"HHS Region 9","Season peak percentage",-2.60369018577797,47,0.074,6
"US National","Season peak percentage",-1.29098418131557,47,0.275,6
"US National","1 wk ahead",-0.336872316642553,47,0.714,6
"HHS Region 1","1 wk ahead",-0.115410851511328,47,0.891,6
"HHS Region 2","1 wk ahead",-1.08175517160169,47,0.339,6
"HHS Region 3","1 wk ahead",-0.186329578191493,47,0.83,6
"HHS Region 4","1 wk ahead",-0.45886588483528,47,0.632,6
"HHS Region 5","1 wk ahead",-0.0768810443359576,47,0.926,6
"HHS Region 6","1 wk ahead",-0.683196849706777,47,0.505,6
"HHS Region 7","1 wk ahead",-0.313341819232359,47,0.731,6
"HHS Region 8","1 wk ahead",-0.320205264157341,47,0.726,6
"HHS Region 9","1 wk ahead",-0.157824085193567,47,0.854,6
"HHS Region 10","1 wk ahead",-0.198450938723838,47,0.82,6
"US National","2 wk ahead",-0.53785429615391,47,0.584,6
"HHS Region 1","2 wk ahead",-0.216913001563574,47,0.805,6
"HHS Region 2","2 wk ahead",-0.825536368605691,47,0.438,6
"HHS Region 3","2 wk ahead",-0.807436326962073,47,0.446,6
"HHS Region 4","2 wk ahead",-0.84629836005412,47,0.429,6
"HHS Region 5","2 wk ahead",-0.245900538436826,47,0.782,6
"HHS Region 6","2 wk ahead",-1.0300194972025,47,0.357,6
"HHS Region 7","2 wk ahead",-0.669430653942629,47,0.512,6
"HHS Region 8","2 wk ahead",-0.563874844855806,47,0.569,6
"HHS Region 9","2 wk ahead",-0.457284856837961,47,0.633,6
"HHS Region 10","2 wk ahead",-0.52932909533055,47,0.589,6
"US National","3 wk ahead",-0.49429632181478,47,0.61,6
"HHS Region 1","3 wk ahead",-0.327116141697188,47,0.721,6
"HHS Region 2","3 wk ahead",-0.936493439191674,47,0.392,6
"HHS Region 3","3 wk ahead",-0.478035800943,47,0.62,6
"HHS Region 4","3 wk ahead",-0.750776293396582,47,0.472,6
"HHS Region 5","3 wk ahead",-0.273121921120451,47,0.761,6
"HHS Region 6","3 wk ahead",-1.06611312127515,47,0.344344344344345,6
"HHS Region 7","3 wk ahead",-0.687165108882398,47,0.503,6
"HHS Region 8","3 wk ahead",-1.43969513784701,47,0.237,6
"HHS Region 9","3 wk ahead",-0.391562202939173,47,0.676,6
"HHS Region 10","3 wk ahead",-0.514164525031505,47,0.598,6
"US National","4 wk ahead",-0.486133011175619,47,0.615,6
"HHS Region 1","4 wk ahead",-0.567395975254385,47,0.567,6
"HHS Region 2","4 wk ahead",-1.04412410338404,47,0.352,6
"HHS Region 3","4 wk ahead",-0.519193873436507,47,0.595,6
"HHS Region 4","4 wk ahead",-0.894040122939335,47,0.409,6
"HHS Region 5","4 wk ahead",-0.32989392126109,47,0.719,6
"HHS Region 6","4 wk ahead",-1.2507629678287,47,0.286286286286286,6
"HHS Region 7","4 wk ahead",-0.911303190363116,47,0.402,6
"HHS Region 8","4 wk ahead",-1.74296930505862,47,0.175,6
"HHS Region 9","4 wk ahead",-0.612489277542491,47,0.542,6
"HHS Region 10","4 wk ahead",-0.65200523722877,47,0.521,6
"HHS Region 1","Season onset",-0.297059234264378,48,0.743,7
"HHS Region 1","Season peak week",-0.115815556287843,48,0.890639481000926,7
"HHS Region 10","Season onset",-0.166054584330083,48,0.847,7
"HHS Region 10","Season peak week",-4.32790980899872,48,0.0131950989632422,7
"HHS Region 2","Season onset",-0.3147107448397,48,0.73,7
"HHS Region 2","Season peak week",-1.42802503357636,48,0.239782016348774,7
"HHS Region 3","Season onset",-0.208254938820459,48,0.812,7
"HHS Region 3","Season peak week",-1.88259786964099,48,0.15219421101774,7
"HHS Region 4","Season onset",-0.251028754803745,48,0.778,7
"HHS Region 4","Season peak week",-0.614089348097922,48,0.541133455210237,7
"HHS Region 5","Season onset",-0.653926467406664,48,0.52,7
"HHS Region 5","Season peak week",-2.27726728500976,48,0.102564102564103,7
"HHS Region 6","Season onset",-0.709276562489829,48,0.492,7
"HHS Region 6","Season peak week",-1.47649911241951,48,0.228436018957346,7
"HHS Region 7","Season onset",-1.55589714550607,48,0.211,7
"HHS Region 7","Season peak week",-4.54908071933705,48,0.0105769230769231,7
"HHS Region 8","Season onset",-0.287682072451781,48,0.75,7
"HHS Region 8","Season peak week",-2.93277442340151,48,0.0532490974729242,7
"HHS Region 9","Season onset",-0.105360515657826,48,0.9,7
"HHS Region 9","Season peak week",-1.96699644379502,48,0.139876352395672,7
"US National","Season onset",-0.166054584330083,48,0.847,7
"US National","Season peak week",-1.58733304186678,48,0.204470198675497,7
"HHS Region 1","Season peak percentage",-2.18925640768704,48,0.112,7
"HHS Region 10","Season peak percentage",-1.34323487165944,48,0.261,7
"HHS Region 2","Season peak percentage",-1.50507789710986,48,0.222,7
"HHS Region 3","Season peak percentage",-1.81400507817537,48,0.163,7
"HHS Region 4","Season peak percentage",-1.76609172247948,48,0.171,7
"HHS Region 5","Season peak percentage",-0.697155201957484,48,0.498,7
"HHS Region 6","Season peak percentage",-2.86470401114759,48,0.057,7
"HHS Region 7","Season peak percentage",-2.40794560865187,48,0.09,7
"HHS Region 8","Season peak percentage",-1.69281952137315,48,0.184,7
"HHS Region 9","Season peak percentage",-2.37515578582888,48,0.093,7
"US National","Season peak percentage",-1.36649173382371,48,0.255,7
"US National","1 wk ahead",-0.0161293819298836,48,0.984,7
"HHS Region 1","1 wk ahead",-0.17197526473981,48,0.842,7
"HHS Region 2","1 wk ahead",-0.362405618647717,48,0.696,7
"HHS Region 3","1 wk ahead",-0.107585210679937,48,0.898,7
"HHS Region 4","1 wk ahead",-0.143870370419702,48,0.866,7
"HHS Region 5","1 wk ahead",-0.0650719967437149,48,0.937,7
"HHS Region 6","1 wk ahead",-0.468404907882039,48,0.626,7
"HHS Region 7","1 wk ahead",-0.61803970807314,48,0.539,7
"HHS Region 8","1 wk ahead",-0.412489723045129,48,0.662,7
"HHS Region 9","1 wk ahead",-0.168418651624963,48,0.845,7
"HHS Region 10","1 wk ahead",-0.151986356997882,48,0.859,7
"US National","2 wk ahead",-0.133531392624523,48,0.875,7
"HHS Region 1","2 wk ahead",-0.29035230100766,48,0.748,7
"HHS Region 2","2 wk ahead",-0.719491155899547,48,0.487,7
"HHS Region 3","2 wk ahead",-0.199671195129068,48,0.819,7
"HHS Region 4","2 wk ahead",-0.400477566597125,48,0.67,7
"HHS Region 5","2 wk ahead",-0.124430078378177,48,0.883,7
"HHS Region 6","2 wk ahead",-0.85566611005772,48,0.425,7
"HHS Region 7","2 wk ahead",-0.659712404473708,48,0.517,7
"HHS Region 8","2 wk ahead",-1.04696905551627,48,0.351,7
"HHS Region 9","2 wk ahead",-0.281037529733112,48,0.755,7
"HHS Region 10","2 wk ahead",-0.285018955032297,48,0.752,7
"US National","3 wk ahead",-0.447850824604602,48,0.639,7
"HHS Region 1","3 wk ahead",-0.432322562278047,48,0.649,7
"HHS Region 2","3 wk ahead",-1.06711362160874,48,0.344,7
"HHS Region 3","3 wk ahead",-0.349557476169868,48,0.705,7
"HHS Region 4","3 wk ahead",-0.665532013526972,48,0.514,7
"HHS Region 5","3 wk ahead",-0.3147107448397,48,0.73,7
"HHS Region 6","3 wk ahead",-1.27654349716077,48,0.279,7
"HHS Region 7","3 wk ahead",-0.944175935363691,48,0.389,7
"HHS Region 8","3 wk ahead",-1.77195684193188,48,0.17,7
"HHS Region 9","3 wk ahead",-0.553385238184787,48,0.575,7
"HHS Region 10","3 wk ahead",-0.519193873436507,48,0.595,7
"US National","4 wk ahead",-1.41881755282545,48,0.242,7
"HHS Region 1","4 wk ahead",-0.84863208340034,48,0.428,7
"HHS Region 2","4 wk ahead",-1.32050662058189,48,0.267,7
"HHS Region 3","4 wk ahead",-0.619896718820353,48,0.538,7
"HHS Region 4","4 wk ahead",-1.07587280169862,48,0.341,7
"HHS Region 5","4 wk ahead",-1.36257783450257,48,0.256,7
"HHS Region 6","4 wk ahead",-1.99510039324608,48,0.136,7
"HHS Region 7","4 wk ahead",-1.58963528513792,48,0.204,7
"HHS Region 8","4 wk ahead",-3.54045944899566,48,0.029,7
"HHS Region 9","4 wk ahead",-0.975510091534126,48,0.377,7
"HHS Region 10","4 wk ahead",-0.549913012474038,48,0.577,7
"HHS Region 1","Season onset",-0.147340587898709,49,0.863,8
"HHS Region 1","Season peak week",-0.140279967299031,49,0.869114877589455,8
"HHS Region 10","Season onset",-0.177931208492662,49,0.837,8
"HHS Region 10","Season peak week",-4.19154689017846,49,0.0151228733459357,8
"HHS Region 2","Season onset",-0.174353387144778,49,0.84,8
"HHS Region 2","Season peak week",-1.37983975134321,49,0.251618871415356,8
"HHS Region 3","Season onset",-0.262664309476493,49,0.769,8
"HHS Region 3","Season peak week",-1.98122980543568,49,0.137899543378995,8
"HHS Region 4","Season onset",-10,49,4.53999297624849e-05,8
"HHS Region 4","Season peak week",-0.672837431692361,49,0.510258697591437,8
"HHS Region 5","Season onset",-0.404965233066513,49,0.667,8
"HHS Region 5","Season peak week",-2.1608281549447,49,0.115229653505238,8
"HHS Region 6","Season onset",-0.59783700075562,49,0.55,8
