component_model_id,season,Model Week,location,weight
Subtype Historical Average,2014/2015,45,Pennsylvania,5.75485585062756e-06
Subtype Historical Average,2014/2015,46,Pennsylvania,5.75485585062756e-06
Subtype Historical Average,2014/2015,47,Pennsylvania,5.75485585062756e-06
Subtype Historical Average,2014/2015,48,Pennsylvania,5.75485585062756e-06
Dynamic Harmonic Model,2015/2016,45,Pennsylvania,0.382112404355173
Dynamic Harmonic Model,2015/2016,46,Pennsylvania,0.382112404355173
Dynamic Harmonic Model,2015/2016,47,Pennsylvania,0.382112404355173
Dynamic Harmonic Model,2015/2016,48,Pennsylvania,0.382112404355173
Historical Average,2015/2016,45,Pennsylvania,5.2358211320932e-06
Historical Average,2015/2016,46,Pennsylvania,5.2358211320932e-06
Historical Average,2015/2016,47,Pennsylvania,5.2358211320932e-06
Historical Average,2015/2016,48,Pennsylvania,5.2358211320932e-06
Subtype Historical Average,2015/2016,45,Pennsylvania,0.617882359823695
Subtype Historical Average,2015/2016,46,Pennsylvania,0.617882359823695
Subtype Historical Average,2015/2016,47,Pennsylvania,0.617882359823695
Subtype Historical Average,2015/2016,48,Pennsylvania,0.617882359823695
Dynamic Harmonic Model,2016/2017,45,Pennsylvania,0.66984798347642
Dynamic Harmonic Model,2016/2017,46,Pennsylvania,0.66984798347642
Dynamic Harmonic Model,2016/2017,47,Pennsylvania,0.66984798347642
Dynamic Harmonic Model,2016/2017,48,Pennsylvania,0.66984798347642
Historical Average,2016/2017,45,Pennsylvania,4.32876745186629e-06
Historical Average,2016/2017,46,Pennsylvania,4.32876745186629e-06
Historical Average,2016/2017,47,Pennsylvania,4.32876745186629e-06
Historical Average,2016/2017,48,Pennsylvania,4.32876745186629e-06
Subtype Historical Average,2016/2017,45,Pennsylvania,0.330147687756128
Subtype Historical Average,2016/2017,46,Pennsylvania,0.330147687756128
Subtype Historical Average,2016/2017,47,Pennsylvania,0.330147687756128
Subtype Historical Average,2016/2017,48,Pennsylvania,0.330147687756128
Dynamic Harmonic Model,2017/2018,45,Pennsylvania,0.72431706171996
Dynamic Harmonic Model,2017/2018,46,Pennsylvania,0.72431706171996
Dynamic Harmonic Model,2017/2018,47,Pennsylvania,0.72431706171996
Dynamic Harmonic Model,2017/2018,48,Pennsylvania,0.72431706171996
Historical Average,2017/2018,45,Pennsylvania,1.39288678410907e-06
Historical Average,2017/2018,46,Pennsylvania,1.39288678410907e-06
Historical Average,2017/2018,47,Pennsylvania,1.39288678410907e-06
Historical Average,2017/2018,48,Pennsylvania,1.39288678410907e-06
Subtype Historical Average,2017/2018,45,Pennsylvania,0.275681545393256
Subtype Historical Average,2017/2018,46,Pennsylvania,0.275681545393256
Subtype Historical Average,2017/2018,47,Pennsylvania,0.275681545393256
Subtype Historical Average,2017/2018,48,Pennsylvania,0.275681545393256
Dynamic Harmonic Model,2014/2015,49,Pennsylvania,0.787055551862162
Dynamic Harmonic Model,2014/2015,50,Pennsylvania,0.787055551862162
Dynamic Harmonic Model,2014/2015,51,Pennsylvania,0.787055551862162
Dynamic Harmonic Model,2014/2015,52,Pennsylvania,0.787055551862162
Historical Average,2014/2015,49,Pennsylvania,0.142632542499197
Historical Average,2014/2015,50,Pennsylvania,0.142632542499197
Historical Average,2014/2015,51,Pennsylvania,0.142632542499197
Historical Average,2014/2015,52,Pennsylvania,0.142632542499197
Subtype Historical Average,2014/2015,49,Pennsylvania,0.0703119056386408
Subtype Historical Average,2014/2015,50,Pennsylvania,0.0703119056386408
Subtype Historical Average,2014/2015,51,Pennsylvania,0.0703119056386408
Subtype Historical Average,2014/2015,52,Pennsylvania,0.0703119056386408
Dynamic Harmonic Model,2015/2016,49,Pennsylvania,0.426034378399994
Dynamic Harmonic Model,2015/2016,50,Pennsylvania,0.426034378399994
Dynamic Harmonic Model,2015/2016,51,Pennsylvania,0.426034378399994
Dynamic Harmonic Model,2015/2016,52,Pennsylvania,0.426034378399994
Historical Average,2015/2016,49,Pennsylvania,2.73776667296801e-06
Historical Average,2015/2016,50,Pennsylvania,2.73776667296801e-06
Historical Average,2015/2016,51,Pennsylvania,2.73776667296801e-06
Historical Average,2015/2016,52,Pennsylvania,2.73776667296801e-06
Subtype Historical Average,2015/2016,49,Pennsylvania,0.573962883833333
Subtype Historical Average,2015/2016,50,Pennsylvania,0.573962883833333
Subtype Historical Average,2015/2016,51,Pennsylvania,0.573962883833333
Subtype Historical Average,2015/2016,52,Pennsylvania,0.573962883833333
Dynamic Harmonic Model,2016/2017,49,Pennsylvania,0.591876857700051
Dynamic Harmonic Model,2016/2017,50,Pennsylvania,0.591876857700051
Dynamic Harmonic Model,2016/2017,51,Pennsylvania,0.591876857700051
Dynamic Harmonic Model,2016/2017,52,Pennsylvania,0.591876857700051
Historical Average,2016/2017,49,Pennsylvania,1.43256786092631e-06
Historical Average,2016/2017,50,Pennsylvania,1.43256786092631e-06
Historical Average,2016/2017,51,Pennsylvania,1.43256786092631e-06
Historical Average,2016/2017,52,Pennsylvania,1.43256786092631e-06
Subtype Historical Average,2016/2017,49,Pennsylvania,0.408121709732088
Subtype Historical Average,2016/2017,50,Pennsylvania,0.408121709732088
Subtype Historical Average,2016/2017,51,Pennsylvania,0.408121709732088
Subtype Historical Average,2016/2017,52,Pennsylvania,0.408121709732088
Dynamic Harmonic Model,2017/2018,49,Pennsylvania,0.65330008771442
Dynamic Harmonic Model,2017/2018,50,Pennsylvania,0.65330008771442
Dynamic Harmonic Model,2017/2018,51,Pennsylvania,0.65330008771442
Dynamic Harmonic Model,2017/2018,52,Pennsylvania,0.65330008771442
Historical Average,2017/2018,49,Pennsylvania,6.70602653155291e-07
Historical Average,2017/2018,50,Pennsylvania,6.70602653155291e-07
Historical Average,2017/2018,51,Pennsylvania,6.70602653155291e-07
Historical Average,2017/2018,52,Pennsylvania,6.70602653155291e-07
Subtype Historical Average,2017/2018,49,Pennsylvania,0.346699241682927
Subtype Historical Average,2017/2018,50,Pennsylvania,0.346699241682927
Subtype Historical Average,2017/2018,51,Pennsylvania,0.346699241682927
Subtype Historical Average,2017/2018,52,Pennsylvania,0.346699241682927
Dynamic Harmonic Model,2014/2015,53,Pennsylvania,0.671839119046416
Dynamic Harmonic Model,2014/2015,54,Pennsylvania,0.671839119046416
Dynamic Harmonic Model,2014/2015,55,Pennsylvania,0.671839119046416
Dynamic Harmonic Model,2014/2015,56,Pennsylvania,0.671839119046416
Historical Average,2014/2015,53,Pennsylvania,0.328156733654468
Historical Average,2014/2015,54,Pennsylvania,0.328156733654468
Historical Average,2014/2015,55,Pennsylvania,0.328156733654468
Historical Average,2014/2015,56,Pennsylvania,0.328156733654468
Subtype Historical Average,2014/2015,53,Pennsylvania,4.14729911610984e-06
Subtype Historical Average,2014/2015,54,Pennsylvania,4.14729911610984e-06
Subtype Historical Average,2014/2015,55,Pennsylvania,4.14729911610984e-06
Subtype Historical Average,2014/2015,56,Pennsylvania,4.14729911610984e-06
Dynamic Harmonic Model,2015/2016,53,Pennsylvania,0.609185584525256
Dynamic Harmonic Model,2015/2016,54,Pennsylvania,0.609185584525256
Dynamic Harmonic Model,2015/2016,55,Pennsylvania,0.609185584525256
Dynamic Harmonic Model,2015/2016,56,Pennsylvania,0.609185584525256
Historical Average,2015/2016,53,Pennsylvania,0.390811190017854
Historical Average,2015/2016,54,Pennsylvania,0.390811190017854
Historical Average,2015/2016,55,Pennsylvania,0.390811190017854
Historical Average,2015/2016,56,Pennsylvania,0.390811190017854
Subtype Historical Average,2015/2016,53,Pennsylvania,3.22545689036913e-06
Subtype Historical Average,2015/2016,54,Pennsylvania,3.22545689036913e-06
Subtype Historical Average,2015/2016,55,Pennsylvania,3.22545689036913e-06
Subtype Historical Average,2015/2016,56,Pennsylvania,3.22545689036913e-06
Dynamic Harmonic Model,2016/2017,53,Pennsylvania,0.739363331536801
Dynamic Harmonic Model,2016/2017,54,Pennsylvania,0.739363331536801
Dynamic Harmonic Model,2016/2017,55,Pennsylvania,0.739363331536801
Dynamic Harmonic Model,2016/2017,56,Pennsylvania,0.739363331536801
Historical Average,2016/2017,53,Pennsylvania,0.260633367093582
Historical Average,2016/2017,54,Pennsylvania,0.260633367093582
Historical Average,2016/2017,55,Pennsylvania,0.260633367093582
Historical Average,2016/2017,56,Pennsylvania,0.260633367093582
Subtype Historical Average,2016/2017,53,Pennsylvania,3.30136961733976e-06
Subtype Historical Average,2016/2017,54,Pennsylvania,3.30136961733976e-06
Subtype Historical Average,2016/2017,55,Pennsylvania,3.30136961733976e-06
Subtype Historical Average,2016/2017,56,Pennsylvania,3.30136961733976e-06
Dynamic Harmonic Model,2017/2018,53,Pennsylvania,0.999999857068545
Dynamic Harmonic Model,2017/2018,54,Pennsylvania,0.999999857068545
Dynamic Harmonic Model,2017/2018,55,Pennsylvania,0.999999857068545
Dynamic Harmonic Model,2017/2018,56,Pennsylvania,0.999999857068545
Historical Average,2017/2018,53,Pennsylvania,3.80289523447915e-08
Historical Average,2017/2018,54,Pennsylvania,3.80289523447915e-08
Historical Average,2017/2018,55,Pennsylvania,3.80289523447915e-08
Historical Average,2017/2018,56,Pennsylvania,3.80289523447915e-08
Subtype Historical Average,2017/2018,53,Pennsylvania,1.04902502877022e-07
Subtype Historical Average,2017/2018,54,Pennsylvania,1.04902502877022e-07
Subtype Historical Average,2017/2018,55,Pennsylvania,1.04902502877022e-07
Subtype Historical Average,2017/2018,56,Pennsylvania,1.04902502877022e-07
Dynamic Harmonic Model,2014/2015,57,Pennsylvania,0.926080704205785
Dynamic Harmonic Model,2014/2015,58,Pennsylvania,0.926080704205785
Dynamic Harmonic Model,2014/2015,59,Pennsylvania,0.926080704205785
Dynamic Harmonic Model,2014/2015,60,Pennsylvania,0.926080704205785
Historical Average,2014/2015,57,Pennsylvania,0.0739168637514079
Historical Average,2014/2015,58,Pennsylvania,0.0739168637514079
Historical Average,2014/2015,59,Pennsylvania,0.0739168637514079
Historical Average,2014/2015,60,Pennsylvania,0.0739168637514079
Subtype Historical Average,2014/2015,57,Pennsylvania,2.43204280746954e-06
Subtype Historical Average,2014/2015,58,Pennsylvania,2.43204280746954e-06
Subtype Historical Average,2014/2015,59,Pennsylvania,2.43204280746954e-06
Subtype Historical Average,2014/2015,60,Pennsylvania,2.43204280746954e-06
Dynamic Harmonic Model,2015/2016,57,Pennsylvania,0.922995805756542
Dynamic Harmonic Model,2015/2016,58,Pennsylvania,0.922995805756542
Dynamic Harmonic Model,2015/2016,59,Pennsylvania,0.922995805756542
Dynamic Harmonic Model,2015/2016,60,Pennsylvania,0.922995805756542
Historical Average,2015/2016,57,Pennsylvania,0.0770019488330606
Historical Average,2015/2016,58,Pennsylvania,0.0770019488330606
Historical Average,2015/2016,59,Pennsylvania,0.0770019488330606
Historical Average,2015/2016,60,Pennsylvania,0.0770019488330606
Subtype Historical Average,2015/2016,57,Pennsylvania,2.24541039742693e-06
Subtype Historical Average,2015/2016,58,Pennsylvania,2.24541039742693e-06
Subtype Historical Average,2015/2016,59,Pennsylvania,2.24541039742693e-06
Subtype Historical Average,2015/2016,60,Pennsylvania,2.24541039742693e-06
Dynamic Harmonic Model,2016/2017,57,Pennsylvania,0.848435892962455
Dynamic Harmonic Model,2016/2017,58,Pennsylvania,0.848435892962455
Dynamic Harmonic Model,2016/2017,59,Pennsylvania,0.848435892962455
Dynamic Harmonic Model,2016/2017,60,Pennsylvania,0.848435892962455
Historical Average,2016/2017,57,Pennsylvania,0.151558338573538
Historical Average,2016/2017,58,Pennsylvania,0.151558338573538
Historical Average,2016/2017,59,Pennsylvania,0.151558338573538
Historical Average,2016/2017,60,Pennsylvania,0.151558338573538
Subtype Historical Average,2016/2017,57,Pennsylvania,5.76846400721726e-06
Subtype Historical Average,2016/2017,58,Pennsylvania,5.76846400721726e-06
Subtype Historical Average,2016/2017,59,Pennsylvania,5.76846400721726e-06
Subtype Historical Average,2016/2017,60,Pennsylvania,5.76846400721726e-06
Dynamic Harmonic Model,2017/2018,57,Pennsylvania,0.900535675094491
Dynamic Harmonic Model,2017/2018,58,Pennsylvania,0.900535675094491
Dynamic Harmonic Model,2017/2018,59,Pennsylvania,0.900535675094491
Dynamic Harmonic Model,2017/2018,60,Pennsylvania,0.900535675094491
Historical Average,2017/2018,57,Pennsylvania,0.0994409027696055
Historical Average,2017/2018,58,Pennsylvania,0.0994409027696055
Historical Average,2017/2018,59,Pennsylvania,0.0994409027696055
Historical Average,2017/2018,60,Pennsylvania,0.0994409027696055
Subtype Historical Average,2017/2018,57,Pennsylvania,2.3422135903821e-05
Subtype Historical Average,2017/2018,58,Pennsylvania,2.3422135903821e-05
Subtype Historical Average,2017/2018,59,Pennsylvania,2.3422135903821e-05
Subtype Historical Average,2017/2018,60,Pennsylvania,2.3422135903821e-05
Dynamic Harmonic Model,2014/2015,61,Pennsylvania,0.999999984172107
Dynamic Harmonic Model,2014/2015,62,Pennsylvania,0.999999984172107
Dynamic Harmonic Model,2014/2015,63,Pennsylvania,0.999999984172107
Dynamic Harmonic Model,2014/2015,64,Pennsylvania,0.999999984172107
Historical Average,2014/2015,61,Pennsylvania,1.15015825323745e-08
Historical Average,2014/2015,62,Pennsylvania,1.15015825323745e-08
Historical Average,2014/2015,63,Pennsylvania,1.15015825323745e-08
Historical Average,2014/2015,64,Pennsylvania,1.15015825323745e-08
Subtype Historical Average,2014/2015,61,Pennsylvania,4.32631072121029e-09
Subtype Historical Average,2014/2015,62,Pennsylvania,4.32631072121029e-09
Subtype Historical Average,2014/2015,63,Pennsylvania,4.32631072121029e-09
Subtype Historical Average,2014/2015,64,Pennsylvania,4.32631072121029e-09
Dynamic Harmonic Model,2015/2016,61,Pennsylvania,0.999999904339951
Dynamic Harmonic Model,2015/2016,62,Pennsylvania,0.999999904339951
Dynamic Harmonic Model,2015/2016,63,Pennsylvania,0.999999904339951
Dynamic Harmonic Model,2015/2016,64,Pennsylvania,0.999999904339951
Historical Average,2015/2016,61,Pennsylvania,6.56380728322318e-08
Historical Average,2015/2016,62,Pennsylvania,6.56380728322318e-08
Historical Average,2015/2016,63,Pennsylvania,6.56380728322318e-08
Historical Average,2015/2016,64,Pennsylvania,6.56380728322318e-08
Subtype Historical Average,2015/2016,61,Pennsylvania,3.00219765166836e-08
Subtype Historical Average,2015/2016,62,Pennsylvania,3.00219765166836e-08
Subtype Historical Average,2015/2016,63,Pennsylvania,3.00219765166836e-08
Subtype Historical Average,2015/2016,64,Pennsylvania,3.00219765166836e-08
Dynamic Harmonic Model,2016/2017,61,Pennsylvania,0.999999955341442
Dynamic Harmonic Model,2016/2017,62,Pennsylvania,0.999999955341442
Dynamic Harmonic Model,2016/2017,63,Pennsylvania,0.999999955341442
Dynamic Harmonic Model,2016/2017,64,Pennsylvania,0.999999955341442
Historical Average,2016/2017,61,Pennsylvania,3.06149905980469e-08
Historical Average,2016/2017,62,Pennsylvania,3.06149905980469e-08
Historical Average,2016/2017,63,Pennsylvania,3.06149905980469e-08
Historical Average,2016/2017,64,Pennsylvania,3.06149905980469e-08
Subtype Historical Average,2016/2017,61,Pennsylvania,1.4043567198256e-08
Subtype Historical Average,2016/2017,62,Pennsylvania,1.4043567198256e-08
Subtype Historical Average,2016/2017,63,Pennsylvania,1.4043567198256e-08
Subtype Historical Average,2016/2017,64,Pennsylvania,1.4043567198256e-08
Dynamic Harmonic Model,2017/2018,61,Pennsylvania,0.999999967273397
Dynamic Harmonic Model,2017/2018,62,Pennsylvania,0.999999967273397
Dynamic Harmonic Model,2017/2018,63,Pennsylvania,0.999999967273397
Dynamic Harmonic Model,2017/2018,64,Pennsylvania,0.999999967273397
Historical Average,2017/2018,61,Pennsylvania,1.77751835404052e-08
Historical Average,2017/2018,62,Pennsylvania,1.77751835404052e-08
Historical Average,2017/2018,63,Pennsylvania,1.77751835404052e-08
Historical Average,2017/2018,64,Pennsylvania,1.77751835404052e-08
Subtype Historical Average,2017/2018,61,Pennsylvania,1.49514197953143e-08
Subtype Historical Average,2017/2018,62,Pennsylvania,1.49514197953143e-08
Subtype Historical Average,2017/2018,63,Pennsylvania,1.49514197953143e-08
Subtype Historical Average,2017/2018,64,Pennsylvania,1.49514197953143e-08
Dynamic Harmonic Model,2014/2015,65,Pennsylvania,0.99999996842215
Dynamic Harmonic Model,2014/2015,66,Pennsylvania,0.99999996842215
Dynamic Harmonic Model,2014/2015,67,Pennsylvania,0.99999996842215
Dynamic Harmonic Model,2014/2015,68,Pennsylvania,0.99999996842215
Historical Average,2014/2015,65,Pennsylvania,2.58807704263805e-08
Historical Average,2014/2015,66,Pennsylvania,2.58807704263805e-08
Historical Average,2014/2015,67,Pennsylvania,2.58807704263805e-08
Historical Average,2014/2015,68,Pennsylvania,2.58807704263805e-08
Subtype Historical Average,2014/2015,65,Pennsylvania,5.69707954160256e-09
Subtype Historical Average,2014/2015,66,Pennsylvania,5.69707954160256e-09
Subtype Historical Average,2014/2015,67,Pennsylvania,5.69707954160256e-09
Subtype Historical Average,2014/2015,68,Pennsylvania,5.69707954160256e-09
Dynamic Harmonic Model,2015/2016,65,Pennsylvania,0.999999902708625
Dynamic Harmonic Model,2015/2016,66,Pennsylvania,0.999999902708625
Dynamic Harmonic Model,2015/2016,67,Pennsylvania,0.999999902708625
Dynamic Harmonic Model,2015/2016,68,Pennsylvania,0.999999902708625
Historical Average,2015/2016,65,Pennsylvania,5.91916124992627e-08
Historical Average,2015/2016,66,Pennsylvania,5.91916124992627e-08
Historical Average,2015/2016,67,Pennsylvania,5.91916124992627e-08
Historical Average,2015/2016,68,Pennsylvania,5.91916124992627e-08
Subtype Historical Average,2015/2016,65,Pennsylvania,3.80997625217632e-08
Subtype Historical Average,2015/2016,66,Pennsylvania,3.80997625217632e-08
Subtype Historical Average,2015/2016,67,Pennsylvania,3.80997625217632e-08
Subtype Historical Average,2015/2016,68,Pennsylvania,3.80997625217632e-08
Dynamic Harmonic Model,2016/2017,65,Pennsylvania,0.999999972355976
Dynamic Harmonic Model,2016/2017,66,Pennsylvania,0.999999972355976
Dynamic Harmonic Model,2016/2017,67,Pennsylvania,0.999999972355976
Dynamic Harmonic Model,2016/2017,68,Pennsylvania,0.999999972355976
Historical Average,2016/2017,65,Pennsylvania,1.29992912625481e-08
Historical Average,2016/2017,66,Pennsylvania,1.29992912625481e-08
Historical Average,2016/2017,67,Pennsylvania,1.29992912625481e-08
Historical Average,2016/2017,68,Pennsylvania,1.29992912625481e-08
Subtype Historical Average,2016/2017,65,Pennsylvania,1.46447327343297e-08
Subtype Historical Average,2016/2017,66,Pennsylvania,1.46447327343297e-08
Subtype Historical Average,2016/2017,67,Pennsylvania,1.46447327343297e-08
Subtype Historical Average,2016/2017,68,Pennsylvania,1.46447327343297e-08
Dynamic Harmonic Model,2017/2018,65,Pennsylvania,0.999999969208654
Dynamic Harmonic Model,2017/2018,66,Pennsylvania,0.999999969208654
Dynamic Harmonic Model,2017/2018,67,Pennsylvania,0.999999969208654
Dynamic Harmonic Model,2017/2018,68,Pennsylvania,0.999999969208654
Historical Average,2017/2018,65,Pennsylvania,1.21122106269202e-08
Historical Average,2017/2018,66,Pennsylvania,1.21122106269202e-08
Historical Average,2017/2018,67,Pennsylvania,1.21122106269202e-08
Historical Average,2017/2018,68,Pennsylvania,1.21122106269202e-08
Subtype Historical Average,2017/2018,65,Pennsylvania,1.86791354049535e-08
Subtype Historical Average,2017/2018,66,Pennsylvania,1.86791354049535e-08
Subtype Historical Average,2017/2018,67,Pennsylvania,1.86791354049535e-08
Subtype Historical Average,2017/2018,68,Pennsylvania,1.86791354049535e-08
Dynamic Harmonic Model,2014/2015,69,Pennsylvania,0.999999978754607
Dynamic Harmonic Model,2014/2015,70,Pennsylvania,0.999999978754607
Dynamic Harmonic Model,2014/2015,71,Pennsylvania,0.999999978754607
Dynamic Harmonic Model,2014/2015,72,Pennsylvania,0.999999978754607
Historical Average,2014/2015,69,Pennsylvania,1.58486529869659e-08
Historical Average,2014/2015,70,Pennsylvania,1.58486529869659e-08
Historical Average,2014/2015,71,Pennsylvania,1.58486529869659e-08
Historical Average,2014/2015,72,Pennsylvania,1.58486529869659e-08
Subtype Historical Average,2014/2015,69,Pennsylvania,5.39674033217611e-09
Subtype Historical Average,2014/2015,70,Pennsylvania,5.39674033217611e-09
Subtype Historical Average,2014/2015,71,Pennsylvania,5.39674033217611e-09
Subtype Historical Average,2014/2015,72,Pennsylvania,5.39674033217611e-09
Dynamic Harmonic Model,2015/2016,69,Pennsylvania,0.999999965599604
Dynamic Harmonic Model,2015/2016,70,Pennsylvania,0.999999965599604
Dynamic Harmonic Model,2015/2016,71,Pennsylvania,0.999999965599604
Dynamic Harmonic Model,2015/2016,72,Pennsylvania,0.999999965599604
Historical Average,2015/2016,69,Pennsylvania,1.56944907355219e-08
Historical Average,2015/2016,70,Pennsylvania,1.56944907355219e-08
Historical Average,2015/2016,71,Pennsylvania,1.56944907355219e-08
Historical Average,2015/2016,72,Pennsylvania,1.56944907355219e-08
Subtype Historical Average,2015/2016,69,Pennsylvania,1.87059050856491e-08
Subtype Historical Average,2015/2016,70,Pennsylvania,1.87059050856491e-08
Subtype Historical Average,2015/2016,71,Pennsylvania,1.87059050856491e-08
Subtype Historical Average,2015/2016,72,Pennsylvania,1.87059050856491e-08
Dynamic Harmonic Model,2016/2017,69,Pennsylvania,0.99999996509656
Dynamic Harmonic Model,2016/2017,70,Pennsylvania,0.99999996509656
Dynamic Harmonic Model,2016/2017,71,Pennsylvania,0.99999996509656
Dynamic Harmonic Model,2016/2017,72,Pennsylvania,0.99999996509656
Historical Average,2016/2017,69,Pennsylvania,1.13120196400598e-08
Historical Average,2016/2017,70,Pennsylvania,1.13120196400598e-08
Historical Average,2016/2017,71,Pennsylvania,1.13120196400598e-08
Historical Average,2016/2017,72,Pennsylvania,1.13120196400598e-08
Subtype Historical Average,2016/2017,69,Pennsylvania,2.35914201413035e-08
Subtype Historical Average,2016/2017,70,Pennsylvania,2.35914201413035e-08
Subtype Historical Average,2016/2017,71,Pennsylvania,2.35914201413035e-08
Subtype Historical Average,2016/2017,72,Pennsylvania,2.35914201413035e-08
Dynamic Harmonic Model,2017/2018,69,Pennsylvania,0.999999976553296
Dynamic Harmonic Model,2017/2018,70,Pennsylvania,0.999999976553296
Dynamic Harmonic Model,2017/2018,71,Pennsylvania,0.999999976553296
Dynamic Harmonic Model,2017/2018,72,Pennsylvania,0.999999976553296
Historical Average,2017/2018,69,Pennsylvania,5.72587971285225e-09
Historical Average,2017/2018,70,Pennsylvania,5.72587971285225e-09
Historical Average,2017/2018,71,Pennsylvania,5.72587971285225e-09
Historical Average,2017/2018,72,Pennsylvania,5.72587971285225e-09
Subtype Historical Average,2017/2018,69,Pennsylvania,1.77208243023419e-08
Subtype Historical Average,2017/2018,70,Pennsylvania,1.77208243023419e-08
Subtype Historical Average,2017/2018,71,Pennsylvania,1.77208243023419e-08
Subtype Historical Average,2017/2018,72,Pennsylvania,1.77208243023419e-08
Dynamic Harmonic Model,2014/2015,40,Virginia,0.312431992973503
Dynamic Harmonic Model,2014/2015,41,Virginia,0.312431992973503
Dynamic Harmonic Model,2014/2015,42,Virginia,0.312431992973503
Dynamic Harmonic Model,2014/2015,43,Virginia,0.312431992973503
Dynamic Harmonic Model,2014/2015,44,Virginia,0.312431992973503
Historical Average,2014/2015,40,Virginia,0.000137647129254939
Historical Average,2014/2015,41,Virginia,0.000137647129254939
Historical Average,2014/2015,42,Virginia,0.000137647129254939
Historical Average,2014/2015,43,Virginia,0.000137647129254939
Historical Average,2014/2015,44,Virginia,0.000137647129254939
Subtype Historical Average,2014/2015,40,Virginia,0.687430359897242
Subtype Historical Average,2014/2015,41,Virginia,0.687430359897242
Subtype Historical Average,2014/2015,42,Virginia,0.687430359897242
Subtype Historical Average,2014/2015,43,Virginia,0.687430359897242
Subtype Historical Average,2014/2015,44,Virginia,0.687430359897242
Dynamic Harmonic Model,2015/2016,40,Virginia,0.301892622623921
Dynamic Harmonic Model,2015/2016,41,Virginia,0.301892622623921
Dynamic Harmonic Model,2015/2016,42,Virginia,0.301892622623921
Dynamic Harmonic Model,2015/2016,43,Virginia,0.301892622623921
Dynamic Harmonic Model,2015/2016,44,Virginia,0.301892622623921
Historical Average,2015/2016,40,Virginia,4.22447569778998e-05
Historical Average,2015/2016,41,Virginia,4.22447569778998e-05
Historical Average,2015/2016,42,Virginia,4.22447569778998e-05
Historical Average,2015/2016,43,Virginia,4.22447569778998e-05
Historical Average,2015/2016,44,Virginia,4.22447569778998e-05
Subtype Historical Average,2015/2016,40,Virginia,0.698065132619102
Subtype Historical Average,2015/2016,41,Virginia,0.698065132619102
Subtype Historical Average,2015/2016,42,Virginia,0.698065132619102
Subtype Historical Average,2015/2016,43,Virginia,0.698065132619102
Subtype Historical Average,2015/2016,44,Virginia,0.698065132619102
Dynamic Harmonic Model,2016/2017,40,Virginia,0.438369707903744
Dynamic Harmonic Model,2016/2017,41,Virginia,0.438369707903744
Dynamic Harmonic Model,2016/2017,42,Virginia,0.438369707903744
Dynamic Harmonic Model,2016/2017,43,Virginia,0.438369707903744
Dynamic Harmonic Model,2016/2017,44,Virginia,0.438369707903744
Historical Average,2016/2017,40,Virginia,2.18312802947973e-05
Historical Average,2016/2017,41,Virginia,2.18312802947973e-05
Historical Average,2016/2017,42,Virginia,2.18312802947973e-05
Historical Average,2016/2017,43,Virginia,2.18312802947973e-05
Historical Average,2016/2017,44,Virginia,2.18312802947973e-05
Subtype Historical Average,2016/2017,40,Virginia,0.561608460815961
Subtype Historical Average,2016/2017,41,Virginia,0.561608460815961
Subtype Historical Average,2016/2017,42,Virginia,0.561608460815961
Subtype Historical Average,2016/2017,43,Virginia,0.561608460815961
Subtype Historical Average,2016/2017,44,Virginia,0.561608460815961
Dynamic Harmonic Model,2017/2018,40,Virginia,0.999999660114222
Dynamic Harmonic Model,2017/2018,41,Virginia,0.999999660114222
Dynamic Harmonic Model,2017/2018,42,Virginia,0.999999660114222
Dynamic Harmonic Model,2017/2018,43,Virginia,0.999999660114222
Dynamic Harmonic Model,2017/2018,44,Virginia,0.999999660114222
Historical Average,2017/2018,40,Virginia,7.69050750013193e-09
Historical Average,2017/2018,41,Virginia,7.69050750013193e-09
Historical Average,2017/2018,42,Virginia,7.69050750013193e-09
Historical Average,2017/2018,43,Virginia,7.69050750013193e-09
Historical Average,2017/2018,44,Virginia,7.69050750013193e-09
Subtype Historical Average,2017/2018,40,Virginia,3.32195270944267e-07
Subtype Historical Average,2017/2018,41,Virginia,3.32195270944267e-07
Subtype Historical Average,2017/2018,42,Virginia,3.32195270944267e-07
Subtype Historical Average,2017/2018,43,Virginia,3.32195270944267e-07
Subtype Historical Average,2017/2018,44,Virginia,3.32195270944267e-07
Dynamic Harmonic Model,2014/2015,45,Virginia,0.730746425063878
Dynamic Harmonic Model,2014/2015,46,Virginia,0.730746425063878
Dynamic Harmonic Model,2014/2015,47,Virginia,0.730746425063878
Dynamic Harmonic Model,2014/2015,48,Virginia,0.730746425063878
Historical Average,2014/2015,45,Virginia,7.5618519967351e-05
Historical Average,2014/2015,46,Virginia,7.5618519967351e-05
Historical Average,2014/2015,47,Virginia,7.5618519967351e-05
Historical Average,2014/2015,48,Virginia,7.5618519967351e-05
Subtype Historical Average,2014/2015,45,Virginia,0.269177956416155
Subtype Historical Average,2014/2015,46,Virginia,0.269177956416155
Subtype Historical Average,2014/2015,47,Virginia,0.269177956416155
Subtype Historical Average,2014/2015,48,Virginia,0.269177956416155
Dynamic Harmonic Model,2015/2016,45,Virginia,0.745590127009273
Dynamic Harmonic Model,2015/2016,46,Virginia,0.745590127009273
Dynamic Harmonic Model,2015/2016,47,Virginia,0.745590127009273
Dynamic Harmonic Model,2015/2016,48,Virginia,0.745590127009273
