component_model_id,season,Model Week,weight
Dynamic Harmonic Model,2017/2018,54,0.979751895551324
Dynamic Harmonic Model,2017/2018,55,0.979751895551324
Dynamic Harmonic Model,2017/2018,56,0.979751895551324
Historical Average,2017/2018,53,0.0202420373615057
Historical Average,2017/2018,54,0.0202420373615057
Historical Average,2017/2018,55,0.0202420373615057
Historical Average,2017/2018,56,0.0202420373615057
Subtype Historical Average,2017/2018,53,6.06708716998759e-06
Subtype Historical Average,2017/2018,54,6.06708716998759e-06
Subtype Historical Average,2017/2018,55,6.06708716998759e-06
Subtype Historical Average,2017/2018,56,6.06708716998759e-06
Dynamic Harmonic Model,2014/2015,57,0.977698875698028
Dynamic Harmonic Model,2014/2015,58,0.977698875698028
Dynamic Harmonic Model,2014/2015,59,0.977698875698028
Dynamic Harmonic Model,2014/2015,60,0.977698875698028
Historical Average,2014/2015,57,0.0222911765379739
Historical Average,2014/2015,58,0.0222911765379739
Historical Average,2014/2015,59,0.0222911765379739
Historical Average,2014/2015,60,0.0222911765379739
Subtype Historical Average,2014/2015,57,9.94776399782558e-06
Subtype Historical Average,2014/2015,58,9.94776399782558e-06
Subtype Historical Average,2014/2015,59,9.94776399782558e-06
Subtype Historical Average,2014/2015,60,9.94776399782558e-06
Dynamic Harmonic Model,2015/2016,57,0.962757432713468
Dynamic Harmonic Model,2015/2016,58,0.962757432713468
Dynamic Harmonic Model,2015/2016,59,0.962757432713468
Dynamic Harmonic Model,2015/2016,60,0.962757432713468
Historical Average,2015/2016,57,0.0372407664814022
Historical Average,2015/2016,58,0.0372407664814022
Historical Average,2015/2016,59,0.0372407664814022
Historical Average,2015/2016,60,0.0372407664814022
Subtype Historical Average,2015/2016,57,1.80080512977149e-06
Subtype Historical Average,2015/2016,58,1.80080512977149e-06
Subtype Historical Average,2015/2016,59,1.80080512977149e-06
Subtype Historical Average,2015/2016,60,1.80080512977149e-06
Dynamic Harmonic Model,2016/2017,57,0.94166998908568
Dynamic Harmonic Model,2016/2017,58,0.94166998908568
Dynamic Harmonic Model,2016/2017,59,0.94166998908568
Dynamic Harmonic Model,2016/2017,60,0.94166998908568
Historical Average,2016/2017,57,0.0583260120200395
Historical Average,2016/2017,58,0.0583260120200395
Historical Average,2016/2017,59,0.0583260120200395
Historical Average,2016/2017,60,0.0583260120200395
Subtype Historical Average,2016/2017,57,3.99889428093498e-06
Subtype Historical Average,2016/2017,58,3.99889428093498e-06
Subtype Historical Average,2016/2017,59,3.99889428093498e-06
Subtype Historical Average,2016/2017,60,3.99889428093498e-06
Dynamic Harmonic Model,2017/2018,57,0.965467118490354
Dynamic Harmonic Model,2017/2018,58,0.965467118490354
Dynamic Harmonic Model,2017/2018,59,0.965467118490354
Dynamic Harmonic Model,2017/2018,60,0.965467118490354
Historical Average,2017/2018,57,0.034529515032855
Historical Average,2017/2018,58,0.034529515032855
Historical Average,2017/2018,59,0.034529515032855
Historical Average,2017/2018,60,0.034529515032855
Subtype Historical Average,2017/2018,57,3.3664767905218e-06
Subtype Historical Average,2017/2018,58,3.3664767905218e-06
Subtype Historical Average,2017/2018,59,3.3664767905218e-06
Subtype Historical Average,2017/2018,60,3.3664767905218e-06
Dynamic Harmonic Model,2014/2015,61,0.993296461090564
Dynamic Harmonic Model,2014/2015,62,0.993296461090564
Dynamic Harmonic Model,2014/2015,63,0.993296461090564
Dynamic Harmonic Model,2014/2015,64,0.993296461090564
Historical Average,2014/2015,61,0.00669413640115097
Historical Average,2014/2015,62,0.00669413640115097
Historical Average,2014/2015,63,0.00669413640115097
Historical Average,2014/2015,64,0.00669413640115097
Subtype Historical Average,2014/2015,61,9.40250828545173e-06
Subtype Historical Average,2014/2015,62,9.40250828545173e-06
Subtype Historical Average,2014/2015,63,9.40250828545173e-06
Subtype Historical Average,2014/2015,64,9.40250828545173e-06
Dynamic Harmonic Model,2015/2016,61,0.975248383153075
Dynamic Harmonic Model,2015/2016,62,0.975248383153075
Dynamic Harmonic Model,2015/2016,63,0.975248383153075
Dynamic Harmonic Model,2015/2016,64,0.975248383153075
Historical Average,2015/2016,61,0.0247501808002241
Historical Average,2015/2016,62,0.0247501808002241
Historical Average,2015/2016,63,0.0247501808002241
Historical Average,2015/2016,64,0.0247501808002241
Subtype Historical Average,2015/2016,61,1.43604670035645e-06
Subtype Historical Average,2015/2016,62,1.43604670035645e-06
Subtype Historical Average,2015/2016,63,1.43604670035645e-06
Subtype Historical Average,2015/2016,64,1.43604670035645e-06
Dynamic Harmonic Model,2016/2017,61,0.974267961438893
Dynamic Harmonic Model,2016/2017,62,0.974267961438893
Dynamic Harmonic Model,2016/2017,63,0.974267961438893
Dynamic Harmonic Model,2016/2017,64,0.974267961438893
Historical Average,2016/2017,61,0.0257306310531443
Historical Average,2016/2017,62,0.0257306310531443
Historical Average,2016/2017,63,0.0257306310531443
Historical Average,2016/2017,64,0.0257306310531443
Subtype Historical Average,2016/2017,61,1.40750796234937e-06
Subtype Historical Average,2016/2017,62,1.40750796234937e-06
Subtype Historical Average,2016/2017,63,1.40750796234937e-06
Subtype Historical Average,2016/2017,64,1.40750796234937e-06
Dynamic Harmonic Model,2017/2018,61,0.982903845816736
Dynamic Harmonic Model,2017/2018,62,0.982903845816736
Dynamic Harmonic Model,2017/2018,63,0.982903845816736
Dynamic Harmonic Model,2017/2018,64,0.982903845816736
Historical Average,2017/2018,61,0.0170953414574767
Historical Average,2017/2018,62,0.0170953414574767
Historical Average,2017/2018,63,0.0170953414574767
Historical Average,2017/2018,64,0.0170953414574767
Subtype Historical Average,2017/2018,61,8.12725787744506e-07
Subtype Historical Average,2017/2018,62,8.12725787744506e-07
Subtype Historical Average,2017/2018,63,8.12725787744506e-07
Subtype Historical Average,2017/2018,64,8.12725787744506e-07
Dynamic Harmonic Model,2014/2015,65,0.998920324757817
Dynamic Harmonic Model,2014/2015,66,0.998920324757817
Dynamic Harmonic Model,2014/2015,67,0.998920324757817
Dynamic Harmonic Model,2014/2015,68,0.998920324757817
Historical Average,2014/2015,65,0.00106906741163807
Historical Average,2014/2015,66,0.00106906741163807
Historical Average,2014/2015,67,0.00106906741163807
Historical Average,2014/2015,68,0.00106906741163807
Subtype Historical Average,2014/2015,65,1.06078305452613e-05
Subtype Historical Average,2014/2015,66,1.06078305452613e-05
Subtype Historical Average,2014/2015,67,1.06078305452613e-05
Subtype Historical Average,2014/2015,68,1.06078305452613e-05
Dynamic Harmonic Model,2015/2016,65,0.980377233182242
Dynamic Harmonic Model,2015/2016,66,0.980377233182242
Dynamic Harmonic Model,2015/2016,67,0.980377233182242
Dynamic Harmonic Model,2015/2016,68,0.980377233182242
Historical Average,2015/2016,65,0.0196217797800524
Historical Average,2015/2016,66,0.0196217797800524
Historical Average,2015/2016,67,0.0196217797800524
Historical Average,2015/2016,68,0.0196217797800524
Subtype Historical Average,2015/2016,65,9.87037705900816e-07
Subtype Historical Average,2015/2016,66,9.87037705900816e-07
Subtype Historical Average,2015/2016,67,9.87037705900816e-07
Subtype Historical Average,2015/2016,68,9.87037705900816e-07
Dynamic Harmonic Model,2016/2017,65,0.980937607251081
Dynamic Harmonic Model,2016/2017,66,0.980937607251081
Dynamic Harmonic Model,2016/2017,67,0.980937607251081
Dynamic Harmonic Model,2016/2017,68,0.980937607251081
Historical Average,2016/2017,65,0.0190614089574175
Historical Average,2016/2017,66,0.0190614089574175
Historical Average,2016/2017,67,0.0190614089574175
Historical Average,2016/2017,68,0.0190614089574175
Subtype Historical Average,2016/2017,65,9.83791501625275e-07
Subtype Historical Average,2016/2017,66,9.83791501625275e-07
Subtype Historical Average,2016/2017,67,9.83791501625275e-07
Subtype Historical Average,2016/2017,68,9.83791501625275e-07
Dynamic Harmonic Model,2017/2018,65,0.982185370118927
Dynamic Harmonic Model,2017/2018,66,0.982185370118927
Dynamic Harmonic Model,2017/2018,67,0.982185370118927
Dynamic Harmonic Model,2017/2018,68,0.982185370118927
Historical Average,2017/2018,65,0.0178137548821345
Historical Average,2017/2018,66,0.0178137548821345
Historical Average,2017/2018,67,0.0178137548821345
Historical Average,2017/2018,68,0.0178137548821345
Subtype Historical Average,2017/2018,65,8.7499893816454e-07
Subtype Historical Average,2017/2018,66,8.7499893816454e-07
Subtype Historical Average,2017/2018,67,8.7499893816454e-07
Subtype Historical Average,2017/2018,68,8.7499893816454e-07
Dynamic Harmonic Model,2014/2015,69,0.999604175044354
Dynamic Harmonic Model,2014/2015,70,0.999604175044354
Dynamic Harmonic Model,2014/2015,71,0.999604175044354
Dynamic Harmonic Model,2014/2015,72,0.999604175044354
Historical Average,2014/2015,69,0.000390792429529912
Historical Average,2014/2015,70,0.000390792429529912
Historical Average,2014/2015,71,0.000390792429529912
Historical Average,2014/2015,72,0.000390792429529912
Subtype Historical Average,2014/2015,69,5.0325261157033e-06
Subtype Historical Average,2014/2015,70,5.0325261157033e-06
Subtype Historical Average,2014/2015,71,5.0325261157033e-06
Subtype Historical Average,2014/2015,72,5.0325261157033e-06
Dynamic Harmonic Model,2015/2016,69,0.980699988408658
Dynamic Harmonic Model,2015/2016,70,0.980699988408658
Dynamic Harmonic Model,2015/2016,71,0.980699988408658
Dynamic Harmonic Model,2015/2016,72,0.980699988408658
Historical Average,2015/2016,69,0.0192988075598552
Historical Average,2015/2016,70,0.0192988075598552
Historical Average,2015/2016,71,0.0192988075598552
Historical Average,2015/2016,72,0.0192988075598552
Subtype Historical Average,2015/2016,69,1.20403148656456e-06
Subtype Historical Average,2015/2016,70,1.20403148656456e-06
Subtype Historical Average,2015/2016,71,1.20403148656456e-06
Subtype Historical Average,2015/2016,72,1.20403148656456e-06
Dynamic Harmonic Model,2016/2017,69,0.980711013558811
Dynamic Harmonic Model,2016/2017,70,0.980711013558811
Dynamic Harmonic Model,2016/2017,71,0.980711013558811
Dynamic Harmonic Model,2016/2017,72,0.980711013558811
Historical Average,2016/2017,69,0.0192878979431007
Historical Average,2016/2017,70,0.0192878979431007
Historical Average,2016/2017,71,0.0192878979431007
Historical Average,2016/2017,72,0.0192878979431007
Subtype Historical Average,2016/2017,69,1.08849808865588e-06
Subtype Historical Average,2016/2017,70,1.08849808865588e-06
Subtype Historical Average,2016/2017,71,1.08849808865588e-06
Subtype Historical Average,2016/2017,72,1.08849808865588e-06
Dynamic Harmonic Model,2017/2018,69,0.982142710037998
Dynamic Harmonic Model,2017/2018,70,0.982142710037998
Dynamic Harmonic Model,2017/2018,71,0.982142710037998
Dynamic Harmonic Model,2017/2018,72,0.982142710037998
Historical Average,2017/2018,69,0.0178563184109872
Historical Average,2017/2018,70,0.0178563184109872
Historical Average,2017/2018,71,0.0178563184109872
Historical Average,2017/2018,72,0.0178563184109872
Subtype Historical Average,2017/2018,69,9.71551014619343e-07
Subtype Historical Average,2017/2018,70,9.71551014619343e-07
Subtype Historical Average,2017/2018,71,9.71551014619343e-07
Subtype Historical Average,2017/2018,72,9.71551014619343e-07
Dynamic Harmonic Model,2018/2019,40,0.979814966049289
Dynamic Harmonic Model,2018/2019,41,0.979814966049289
Dynamic Harmonic Model,2018/2019,42,0.979814966049289
Dynamic Harmonic Model,2018/2019,43,0.979814966049289
Dynamic Harmonic Model,2018/2019,44,0.979814966049289
Historical Average,2018/2019,40,0.0105114345651155
Historical Average,2018/2019,41,0.0105114345651155
Historical Average,2018/2019,42,0.0105114345651155
Historical Average,2018/2019,43,0.0105114345651155
Historical Average,2018/2019,44,0.0105114345651155
Subtype Historical Average,2018/2019,40,0.00967359938559573
Subtype Historical Average,2018/2019,41,0.00967359938559573
Subtype Historical Average,2018/2019,42,0.00967359938559573
Subtype Historical Average,2018/2019,43,0.00967359938559573
Subtype Historical Average,2018/2019,44,0.00967359938559573
Dynamic Harmonic Model,2018/2019,45,0.948311823143697
Dynamic Harmonic Model,2018/2019,46,0.948311823143697
Dynamic Harmonic Model,2018/2019,47,0.948311823143697
Dynamic Harmonic Model,2018/2019,48,0.948311823143697
Historical Average,2018/2019,45,6.85759191618356e-05
Historical Average,2018/2019,46,6.85759191618356e-05
Historical Average,2018/2019,47,6.85759191618356e-05
Historical Average,2018/2019,48,6.85759191618356e-05
Subtype Historical Average,2018/2019,45,0.0516196009371409
Subtype Historical Average,2018/2019,46,0.0516196009371409
Subtype Historical Average,2018/2019,47,0.0516196009371409
Subtype Historical Average,2018/2019,48,0.0516196009371409
Dynamic Harmonic Model,2018/2019,49,0.959836113240486
Dynamic Harmonic Model,2018/2019,50,0.959836113240486
Dynamic Harmonic Model,2018/2019,51,0.959836113240486
Dynamic Harmonic Model,2018/2019,52,0.959836113240486
Historical Average,2018/2019,49,0.00332751456620882
Historical Average,2018/2019,50,0.00332751456620882
Historical Average,2018/2019,51,0.00332751456620882
Historical Average,2018/2019,52,0.00332751456620882
Subtype Historical Average,2018/2019,49,0.0368363721933047
Subtype Historical Average,2018/2019,50,0.0368363721933047
Subtype Historical Average,2018/2019,51,0.0368363721933047
Subtype Historical Average,2018/2019,52,0.0368363721933047
Dynamic Harmonic Model,2018/2019,53,0.977209720869344
Dynamic Harmonic Model,2018/2019,54,0.977209720869344
Dynamic Harmonic Model,2018/2019,55,0.977209720869344
Dynamic Harmonic Model,2018/2019,56,0.977209720869344
Historical Average,2018/2019,53,0.0227846944821029
Historical Average,2018/2019,54,0.0227846944821029
Historical Average,2018/2019,55,0.0227846944821029
Historical Average,2018/2019,56,0.0227846944821029
Subtype Historical Average,2018/2019,53,5.58464855277193e-06
Subtype Historical Average,2018/2019,54,5.58464855277193e-06
Subtype Historical Average,2018/2019,55,5.58464855277193e-06
Subtype Historical Average,2018/2019,56,5.58464855277193e-06
Dynamic Harmonic Model,2018/2019,57,0.96218435299099
Dynamic Harmonic Model,2018/2019,58,0.96218435299099
Dynamic Harmonic Model,2018/2019,59,0.96218435299099
Dynamic Harmonic Model,2018/2019,60,0.96218435299099
Historical Average,2018/2019,57,0.0378120985145384
Historical Average,2018/2019,58,0.0378120985145384
Historical Average,2018/2019,59,0.0378120985145384
Historical Average,2018/2019,60,0.0378120985145384
Subtype Historical Average,2018/2019,57,3.54849447172238e-06
Subtype Historical Average,2018/2019,58,3.54849447172238e-06
Subtype Historical Average,2018/2019,59,3.54849447172238e-06
Subtype Historical Average,2018/2019,60,3.54849447172238e-06
Dynamic Harmonic Model,2018/2019,61,0.981515589426129
Dynamic Harmonic Model,2018/2019,62,0.981515589426129
Dynamic Harmonic Model,2018/2019,63,0.981515589426129
Dynamic Harmonic Model,2018/2019,64,0.981515589426129
Historical Average,2018/2019,61,0.0184830406236753
Historical Average,2018/2019,62,0.0184830406236753
Historical Average,2018/2019,63,0.0184830406236753
Historical Average,2018/2019,64,0.0184830406236753
Subtype Historical Average,2018/2019,61,1.36995019596874e-06
Subtype Historical Average,2018/2019,62,1.36995019596874e-06
Subtype Historical Average,2018/2019,63,1.36995019596874e-06
Subtype Historical Average,2018/2019,64,1.36995019596874e-06
Dynamic Harmonic Model,2018/2019,65,0.985596561477212
Dynamic Harmonic Model,2018/2019,66,0.985596561477212
Dynamic Harmonic Model,2018/2019,67,0.985596561477212
Dynamic Harmonic Model,2018/2019,68,0.985596561477212
Historical Average,2018/2019,65,0.0144024713532879
Historical Average,2018/2019,66,0.0144024713532879
Historical Average,2018/2019,67,0.0144024713532879
Historical Average,2018/2019,68,0.0144024713532879
Subtype Historical Average,2018/2019,65,9.6716949992544e-07
Subtype Historical Average,2018/2019,66,9.6716949992544e-07
Subtype Historical Average,2018/2019,67,9.6716949992544e-07
Subtype Historical Average,2018/2019,68,9.6716949992544e-07
Dynamic Harmonic Model,2018/2019,69,0.985732280976415
Dynamic Harmonic Model,2018/2019,70,0.985732280976415
Dynamic Harmonic Model,2018/2019,71,0.985732280976415
Dynamic Harmonic Model,2018/2019,72,0.985732280976415
Historical Average,2018/2019,69,0.0142666179867157
Historical Average,2018/2019,70,0.0142666179867157
Historical Average,2018/2019,71,0.0142666179867157
Historical Average,2018/2019,72,0.0142666179867157
Subtype Historical Average,2018/2019,69,1.10103686898888e-06
Subtype Historical Average,2018/2019,70,1.10103686898888e-06
Subtype Historical Average,2018/2019,71,1.10103686898888e-06
Subtype Historical Average,2018/2019,72,1.10103686898888e-06
